종목코드,탭코드,종목명,현재가,등락구분,전일비,등락률,순자산가치(NAV),3개월수익률,거래량,거래대금(백만),시가총액(억),유형,브랜드,인버스,레버리지,환헤지H
105010,4,TIGER 라틴35,4350,2,25,0.58,4349.0,-7.4273,416,1,57,해외 주식,TIGER,False,False,False
189400,4,PLUS 글로벌MSCI(합성 H),18755,2,315,1.71,18822.0,0.2991,33,0,56,해외 주식,PLUS,False,False,True
371870,4,ACE 차이나항셍테크,5100,2,65,1.29,5068.0,-14.6611,105,0,56,해외 주식,ACE,False,False,False
373790,4,KOSEF 미국방어배당성장나스닥,14715,2,135,0.93,14714.0,2.7773,24,0,56,해외 주식,KOSEF,False,False,False
429980,7,SOL 한국형글로벌전기차&2차전지액티브,10275,2,325,3.27,10268.0,-7.0962,64,0,55,기타,SOL,False,False,False
261920,4,ACE 필리핀MSCI(합성),13710,2,50,0.37,13720.0,1.6369,14,0,55,해외 주식,ACE,False,False,False
275300,2,KODEX MSCI퀄리티,9080,3,0,0.0,9164.0,-2.1025,0,0,54,국내 업종/테마,KODEX,False,False,False
486790,3,HANARO 코스닥150선물레버리지1.5X,12930,2,310,2.46,12964.0,,680,8,54,국내 파생,HANARO,False,True,False
390950,6,HANARO 단기채권액티브,107555,3,0,0.0,107574.0,0.9242,0,0,54,채권,HANARO,False,False,False
419170,4,HANARO 미국메타버스iSelect,13430,2,175,1.32,13431.0,-0.1507,78,1,54,해외 주식,HANARO,False,False,False
281990,2,RISE 중소형고배당,10715,2,75,0.7,10699.0,-4.2736,13,0,54,국내 업종/테마,RISE,False,False,False
445950,4,KOSEF 차이나A50커넥트인버스MSCI(합성 H),10660,3,0,0.0,10599.0,7.5138,0,0,53,해외 주식,KOSEF,True,False,True
314700,2,HANARO 농업융복합산업,9685,3,0,0.0,9762.0,-5.788,0,0,53,국내 업종/테마,HANARO,False,False,False
367740,2,HANARO Fn5G산업,13290,2,170,1.3,13265.0,-4.0586,2,0,53,국내 업종/테마,HANARO,False,False,False
139290,2,TIGER 200 경기소비재,15610,2,35,0.22,15617.0,-6.2877,12,0,53,국내 업종/테마,TIGER,False,False,False
402460,2,HANARO Fn K-메타버스MZ,7045,5,-10,-0.14,7054.0,-3.5544,7,0,53,국내 업종/테마,HANARO,False,False,False
322410,2,HANARO 고배당,13070,2,30,0.23,13089.0,-0.7611,735,9,52,국내 업종/테마,HANARO,False,False,False
450180,7,KODEX 한중전기차(합성),7430,3,0,0.0,7550.0,-15.8551,0,0,52,기타,KODEX,False,False,False
397420,6,RISE 국채선물5년추종,50945,3,0,0.0,50971.0,3.4206,0,0,52,채권,RISE,False,False,False
219900,4,ACE 중국본토CSI300레버리지(합성),2245,3,0,0.0,2284.0,-16.8519,4466,9,52,해외 주식,ACE,False,True,False
482030,2,KoAct 테크핵심소재공급망액티브,7870,2,170,2.21,7879.0,,320,2,51,국내 업종/테마,KoAct,False,False,False
277650,2,TIGER 코스피중형주,14570,2,125,0.87,14572.0,-4.7792,1,0,51,국내 업종/테마,TIGER,False,False,False
394340,4,KOSEF 글로벌디지털경제,10125,3,0,0.0,10341.0,0.1483,0,0,51,해외 주식,KOSEF,False,False,False
433880,7,PLUS TDF2060액티브,13310,2,30,0.23,13358.0,1.8795,365,4,51,기타,PLUS,False,False,False
466810,2,BNK 2차전지양극재,6275,2,105,1.7,6286.0,-21.6508,4963,31,50,국내 업종/테마,BNK,False,False,False
143460,2,ACE 밸류대형,9975,2,100,1.01,9965.0,-0.8037,67,0,50,국내 업종/테마,ACE,False,False,False
428510,4,KODEX 차이나메타버스액티브,9895,5,-50,-0.5,10086.0,-2.3085,151,1,49,해외 주식,KODEX,False,False,False
307520,2,TIGER 지주회사,9835,5,-10,-0.1,9838.0,-7.6368,39,0,49,국내 업종/테마,TIGER,False,False,False
321410,7,KODEX 멀티에셋하이인컴(H),9825,2,60,0.61,9787.0,1.5072,2,0,49,기타,KODEX,False,False,True
407160,2,KCGI 테크미디어텔레콤액티브,8915,2,135,1.54,8913.0,-8.7319,1,0,49,국내 업종/테마,KCGI,False,False,False
473500,4,KOSEF 글로벌전력반도체,8135,2,105,1.31,8315.0,-11.7098,2024,16,49,해외 주식,KOSEF,False,False,False
391670,1,HK 베스트일레븐액티브,9640,3,0,0.0,9697.0,0.5213,0,0,48,국내 시장지수,HK,False,False,False
429870,7,히어로즈 리츠이지스액티브,8025,2,40,0.5,8033.0,7.0375,1303,10,48,기타,히어로즈,False,False,False
432850,4,HANARO 글로벌백신치료제MSCI,11810,2,185,1.59,11739.0,4.5883,107,1,47,해외 주식,HANARO,False,False,False
433250,1,UNICORN R&D 액티브,11735,3,0,0.0,11809.0,-1.179,0,0,47,국내 시장지수,UNICORN,False,False,False
269530,4,PLUS S&P글로벌인프라,15430,5,-35,-0.23,15525.0,2.2006,2,0,46,해외 주식,PLUS,False,False,False
140570,2,RISE 수출주,11420,2,80,0.71,11427.0,-2.4936,6,0,46,국내 업종/테마,RISE,False,False,False
381570,2,HANARO Fn친환경에너지,7460,2,135,1.84,7474.0,-15.8046,1840,13,45,국내 업종/테마,HANARO,False,False,False
306520,3,HANARO 200선물인버스,9835,5,-85,-0.86,9824.0,3.0649,1693,16,44,국내 파생,HANARO,True,False,False
404470,2,HANARO KRX기후변화솔루션,10985,2,165,1.52,11020.0,-9.946,9,0,44,국내 업종/테마,HANARO,False,False,False
391680,1,HK 하이볼액티브,7965,3,0,0.0,8071.0,-4.8956,0,0,44,국내 시장지수,HK,False,False,False
252410,3,RISE 200선물인버스,5450,5,-70,-1.27,5441.0,3.9548,1498,8,44,국내 파생,RISE,True,False,False
244660,2,KODEX 퀄리티Plus,8620,3,0,0.0,8686.0,-2.2676,0,0,43,국내 업종/테마,KODEX,False,False,False
427110,2,RISE 창업투자회사,6515,2,80,1.24,6528.0,-14.9934,55,0,43,국내 업종/테마,RISE,False,False,False
238670,7,PLUS 스마트베타Quality채권혼합,10745,2,10,0.09,10743.0,-0.186,4,0,43,기타,PLUS,False,False,False
227550,2,TIGER 200 산업재,6475,3,0,0.0,6565.0,-3.1414,0,0,43,국내 업종/테마,TIGER,False,False,False
476000,2,UNICORN 포스트IPO액티브,7110,2,90,1.28,7130.0,-24.5973,13,0,43,국내 업종/테마,UNICORN,False,False,False
416090,4,ACE 중국과창판STAR50,5310,2,85,1.63,5360.0,-7.8484,12,0,42,해외 주식,ACE,False,False,False
473380,2,HANARO K-메디테크,8495,2,100,1.19,8512.0,1.2665,4,0,42,국내 업종/테마,HANARO,False,False,False
407170,2,KCGI 스마트커머스액티브,8110,2,120,1.5,8099.0,2.1739,204,1,41,국내 업종/테마,KCGI,False,False,False
244670,2,KODEX 밸류Plus,8020,2,30,0.38,8042.0,-8.9978,1200,9,40,국내 업종/테마,KODEX,False,False,False
454180,4,KOSEF 차이나내수소비TOP CSI,7255,5,-30,-0.41,7325.0,-19.9011,326,2,40,해외 주식,KOSEF,False,False,False
266390,2,KODEX 경기소비재,7930,5,-10,-0.13,7949.0,-6.0356,11,0,40,국내 업종/테마,KODEX,False,False,False
277640,2,TIGER 코스피대형주,13205,2,160,1.23,13200.0,-2.9101,598,7,40,국내 업종/테마,TIGER,False,False,False
301400,1,PLUS 코스닥150,13145,2,190,1.47,13190.0,-7.8264,260,3,39,국내 시장지수,PLUS,False,False,False
448510,4,HANARO 글로벌신재생에너지MSCI(합성),7150,2,120,1.71,7128.0,-6.516,116,0,39,해외 주식,HANARO,False,False,False
413220,4,SOL 차이나태양광CSI(합성),3650,5,-15,-0.41,3714.0,-18.5556,8648,30,37,해외 주식,SOL,False,False,False
445930,4,KOSEF 차이나A50커넥트레버리지MSCI(합성H),7135,3,0,0.0,7097.0,-12.2926,0,0,36,해외 주식,KOSEF,False,True,True
476260,2,HANARO 반도체핵심공정주도주,7925,2,220,2.86,7970.0,-22.9886,5868,46,36,국내 업종/테마,HANARO,False,False,False
147970,2,TIGER 모멘텀,29645,2,235,0.8,29739.0,7.4534,47,1,36,국내 업종/테마,TIGER,False,False,False
291620,3,KOSEF 코스닥150선물인버스,6555,5,-115,-1.72,6577.0,5.0393,2793,18,35,국내 파생,KOSEF,True,False,False
256450,4,PLUS 심천차이넥스트(합성),6855,5,-5,-0.07,6895.0,-13.8732,10,0,34,해외 주식,PLUS,False,False,False
438210,4,PLUS 글로벌AI,11390,2,185,1.65,11375.0,-5.483,12,0,34,해외 주식,PLUS,False,False,False
426410,4,PLUS 미국대체투자Top10,16885,2,105,0.63,16966.0,2.6299,105,1,34,해외 주식,PLUS,False,False,False
469790,2,KOSEF K-테크TOP10,11070,2,115,1.05,11096.0,-5.6417,27,0,33,국내 업종/테마,KOSEF,False,False,False
139310,5,TIGER 금속선물(H),5480,2,30,0.55,5503.0,-12.5903,555,3,33,원자재,TIGER,False,False,True
098560,2,TIGER 방송통신,6525,5,-20,-0.31,6524.0,-4.0182,407,2,33,국내 업종/테마,TIGER,False,False,False
456100,6,HANARO 유로존국채25년플러스(합성 H),52155,2,485,0.94,52314.0,3.0103,5,0,32,채권,HANARO,False,False,True
334700,5,RISE 팔라듐선물인버스(H),6410,5,-230,-3.46,6444.0,5.3968,399,2,32,원자재,RISE,True,False,True
301410,3,PLUS 코스닥150선물인버스,5625,5,-95,-1.66,5647.0,4.9541,1374,7,31,국내 파생,PLUS,True,False,False
266550,2,PLUS 중형주저변동50,12305,2,55,0.45,12302.0,0.8645,79,0,31,국내 업종/테마,PLUS,False,False,False
472490,4,HANARO 미국애그테크,10225,2,180,1.79,10172.0,-9.1773,2,0,31,해외 주식,HANARO,False,False,False
407300,2,HANARO Fn골프테마,5560,5,-10,-0.18,5563.0,-3.7997,11,0,31,국내 업종/테마,HANARO,False,False,False
220130,4,SOL 차이나강소기업CSI500(합성 H),3760,2,40,1.08,3761.0,-13.0842,17,0,30,해외 주식,SOL,False,False,True
427120,2,RISE 플랫폼테마,5535,2,65,1.19,5549.0,-16.6159,522,2,30,국내 업종/테마,RISE,False,False,False
243890,2,TIGER 200에너지화학레버리지,4735,2,35,0.74,4757.0,-28.2991,1076,5,30,국내 업종/테마,TIGER,False,True,False
333940,2,PLUS KS로우볼가중TR,13985,2,75,0.54,14035.0,-0.251,4,0,28,국내 업종/테마,PLUS,False,False,False
253240,3,KOSEF 200선물인버스,5510,5,-50,-0.9,5503.0,3.6346,907,4,28,국내 파생,KOSEF,True,False,False
280940,5,KODEX 골드선물인버스(H),5880,5,-20,-0.34,5879.0,-2.9606,970,5,26,원자재,KODEX,True,False,True
145670,3,ACE 인버스,5285,5,-60,-1.12,5284.0,3.5852,878,4,26,국내 파생,ACE,True,False,False
465620,4,ACE 미국빅테크TOP7 Plus인버스(합성),12935,5,-300,-2.27,12987.0,-7.1229,2589,33,26,해외 주식,ACE,True,False,False
426330,4,KOSEF 미국ETF산업STOXX,12765,2,35,0.27,12823.0,3.0769,89,1,26,해외 주식,KOSEF,False,False,False
433860,7,PLUS TDF2040액티브,12030,3,0,0.0,12125.0,3.8411,0,0,25,기타,PLUS,False,False,False
291680,4,RISE 차이나H선물인버스(H),12365,5,-215,-1.71,12540.0,9.0593,5,0,25,해외 주식,RISE,True,False,True
306530,3,HANARO 코스닥150선물레버리지,9190,2,230,2.57,9209.0,-18.36,4782,44,24,국내 파생,HANARO,False,True,False
433850,7,PLUS TDF2030액티브,11825,2,10,0.08,11843.0,3.6858,105,1,24,기타,PLUS,False,False,False
291630,3,KOSEF 코스닥150선물레버리지,4580,2,125,2.81,4589.0,-18.2569,10333,47,23,국내 파생,KOSEF,False,True,False
433870,7,PLUS TDF2050액티브,12750,2,150,1.19,12800.0,1.2454,1,0,23,기타,PLUS,False,False,False
275750,3,RISE 코스닥150선물인버스,3745,5,-55,-1.45,3740.0,4.6831,1124,4,22,국내 파생,RISE,True,False,False
415920,5,PLUS 글로벌희토류&전략자원생산기업,3665,2,50,1.38,3611.0,-29.5322,83,0,22,원자재,PLUS,False,False,False
267450,6,RISE 미국장기국채선물인버스(H),10150,5,-130,-1.26,10245.0,-5.8177,2,0,20,채권,RISE,True,False,True
412560,2,TIGER BBIG레버리지,2015,2,5,0.25,2016.0,-8.2192,1,0,16,국내 업종/테마,TIGER,False,True,False
333980,2,PLUS KS퀄리티가중TR,14975,2,120,0.81,15012.0,-1.6877,4,0,15,국내 업종/테마,PLUS,False,False,False
436180,2,PLUS K-유니콘투자기업액티브,9690,2,10,0.1,9710.0,-7.3685,3,0,10,국내 업종/테마,PLUS,False,False,False
402520,1,FOCUS 혁신기업액티브,8660,3,0,0.0,8795.0,-1.1416,0,0,9,국내 시장지수,FOCUS,False,False,False
