itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
300950,2,KODEX 게임산업,18180,3,0,0.0,18174.0,34.9665,0,0,145
365780,6,KINDEX 국고채10년,95285,3,0,0.0,95258.0,-3.0376,0,0,143
289250,2,TIGER MSCI KOREA ESG유니버설,11710,3,0,0.0,11756.0,-7.6863,0,0,141
361590,2,KBSTAR 코스피ex200,14040,3,0,0.0,14039.0,-5.0389,0,0,140
139240,2,TIGER 200 철강소재,8845,3,0,0.0,8855.0,-12.0339,0,0,140
402520,1,FOCUS 혁신기업액티브,9840,3,0,0.0,9831.0,,0,0,138
292050,1,KBSTAR KRX300,18365,3,0,0.0,18353.0,-6.587,0,0,138
360150,2,KODEX 코스닥150롱코스피200숏선물,9130,3,0,0.0,9139.0,9.2758,0,0,137
195920,4,TIGER 일본TOPIX(합성 H),16850,3,0,0.0,,4.9517,0,0,135
219900,4,KINDEX 중국본토CSI300레버리지(합성),5600,3,0,0.0,,1.4492,0,0,134
307010,3,KBSTAR KRX300레버리지,19170,3,0,0.0,18195.0,-9.7883,0,0,134
139660,7,KOSEF 미국달러선물인버스,10110,3,0,0.0,10112.0,-1.6059,0,0,133
375760,2,HANARO 탄소효율그린뉴딜,9495,3,0,0.0,9499.0,-6.9483,0,0,133
391590,4,KINDEX 미국스팩&IPO INDXX,11015,3,0,0.0,,7.2541,0,0,132
140950,1,파워 코스피100,29875,3,0,0.0,30002.0,-8.6922,0,0,131
122090,1,ARIRANG 코스피50,27385,3,0,0.0,27388.0,-7.4832,0,0,131
229720,1,KODEX KTOP30,21485,3,0,0.0,21481.0,-8.8074,0,0,129
308620,6,KODEX 미국채10년선물,11700,3,0,0.0,,-1.099,0,0,129
300610,2,TIGER K게임,19700,3,0,0.0,19712.0,49.696,0,0,128
251590,2,ARIRANG 고배당저변동50,11570,3,0,0.0,11570.0,1.1363,0,0,127
265690,4,KINDEX 러시아MSCI(합성),36120,3,0,0.0,,13.7996,0,0,126
200030,4,KODEX 미국S&P산업재(합성),21905,3,0,0.0,,2.3837,0,0,126
271050,5,KODEX WTI원유선물인버스(H),7190,3,0,0.0,,-16.8787,0,0,124
395290,2,HANARO Fn K-POP&미디어,11705,3,0,0.0,11695.0,19.1348,0,0,123
310080,4,KBSTAR 중국MSCI China(H),12260,3,0,0.0,,-3.1596,0,0,123
251600,7,ARIRANG 고배당주채권혼합,11115,3,0,0.0,11120.0,-0.759,0,0,122
104520,2,KOSEF 블루칩,9980,3,0,0.0,9980.0,-6.159,0,0,120
279540,2,KODEX 최소변동성,11890,3,0,0.0,11929.0,-5.8591,0,0,119
244620,2,KODEX 모멘텀Plus,13125,3,0,0.0,13171.0,-4.5802,0,0,118
253290,7,KBSTAR 헬스케어채권혼합,11810,3,0,0.0,11810.0,-7.4089,0,0,118
208470,4,SOL 선진국MSCI World(합성 H),19490,3,0,0.0,,3.3952,0,0,117
253230,3,KOSEF 200선물인버스2X,2255,3,0,0.0,2253.0,14.7582,0,0,116
196030,4,KINDEX 일본TOPIX레버리지(H),23150,3,0,0.0,,11.5662,0,0,116
395150,2,KODEX Fn웹툰&드라마,10425,3,0,0.0,10439.0,9.7946,0,0,115
248260,4,TIGER 일본TOPIX헬스케어(합성),11465,3,0,0.0,,-0.1307,0,0,115
139290,2,TIGER 200 경기소비재,17690,3,0,0.0,17677.0,-7.1148,0,0,113
316300,7,KINDEX 싱가포르리츠,12450,3,0,0.0,,0.9323,0,0,112
100910,1,KOSEF KRX100,6185,3,0,0.0,6185.0,-7.1879,0,0,111
395160,2,KODEX Fn시스템반도체,9270,3,0,0.0,9266.0,-5.3599,0,0,111
381570,2,HANARO Fn친환경에너지,11110,3,0,0.0,11149.0,3.5897,0,0,111
292750,1,ARIRANG KRX300,18085,3,0,0.0,18159.0,-7.2089,0,0,109
225030,4,TIGER 미국S&P500선물인버스(H),3585,3,0,0.0,,-5.1588,0,0,108
403790,1,마이다스 KoreaStock액티브,20435,3,0,0.0,20439.0,,0,0,107
401590,4,HANARO 글로벌탄소배출권선물ICE(합성),10655,3,0,0.0,,,0,0,107
244670,2,KODEX 밸류Plus,9665,3,0,0.0,9713.0,-9.7994,0,0,106
261070,2,TIGER 코스닥150바이오테크,10395,3,0,0.0,10531.0,-20.0385,0,0,106
399580,4,KBSTAR 글로벌클린에너지S&P,10595,3,0,0.0,,,0,0,106
185680,4,KODEX 미국S&P바이오(합성),32530,3,0,0.0,,2.135,0,0,106
270800,2,KBSTAR KQ고배당,14905,3,0,0.0,14910.0,-11.7264,0,0,104
352540,7,KODEX TSE일본리츠(H),13040,3,0,0.0,,-2.9401,0,0,104
101280,4,KODEX 일본TOPIX100,17200,3,0,0.0,,4.3689,0,0,103
402970,4,KINDEX 미국고배당S&P,10245,3,0,0.0,,,0,0,102
400580,4,SOL 유럽탄소배출권선물S&P(H),10220,3,0,0.0,,,0,0,102
402460,2,HANARO Fn K-메타버스MZ,11960,3,0,0.0,11959.0,,0,0,102
261060,2,TIGER 코스닥150IT,16710,3,0,0.0,16764.0,-1.5612,0,0,100
342140,7,KINDEX 모닝스타싱가포르리츠채권혼합,10025,3,0,0.0,,-0.9877,0,0,100
395170,2,KODEX Fn Top10동일가중,9100,3,0,0.0,9101.0,-10.3007,0,0,100
226380,2,KINDEX Fn성장소비주도주,8335,3,0,0.0,8334.0,0.0,0,0,100
271060,5,KODEX 3대농산물선물(H),11105,3,0,0.0,,0.817,0,0,100
108590,1,TREX 200,39945,3,0,0.0,39962.0,-7.2987,0,0,100
368200,2,KBSTAR Fn K-뉴딜디지털플러스,12360,3,0,0.0,12414.0,-11.0792,0,0,99
375270,7,KBSTAR 글로벌데이터센터리츠나스닥(합성),12355,3,0,0.0,,0.7748,0,0,99
145850,2,TREX 펀더멘탈 200,39435,3,0,0.0,39409.0,-5.2613,0,0,99
275290,2,KODEX MSCI밸류,12195,3,0,0.0,12232.0,-5.7938,0,0,98
243890,2,TIGER 200에너지화학레버리지,19500,3,0,0.0,19553.0,-13.1404,0,0,98
337120,2,KODEX Fn멀티팩터,13910,3,0,0.0,13886.0,-6.9877,0,0,97
285000,2,KBSTAR 200IT,15630,3,0,0.0,15696.0,-6.7701,0,0,97
225060,4,TIGER 이머징마켓MSCI레버리지(합성 H),13830,3,0,0.0,,-2.7427,0,0,97
250730,4,KBSTAR 차이나HSCEI(H),10455,3,0,0.0,,-4.1705,0,0,94
105780,2,KBSTAR 5대그룹주,7830,3,0,0.0,7835.0,-8.4746,0,0,94
189400,4,ARIRANG 글로벌MSCI(합성 H),18295,3,0,0.0,,2.3496,0,0,93
256450,4,ARIRANG 심천차이넥스트(합성),15450,3,0,0.0,,3.7957,0,0,93
395280,2,HANARO Fn K-게임,10855,3,0,0.0,10845.0,17.3513,0,0,92
152500,3,KINDEX 레버리지,9155,3,0,0.0,9154.0,-15.2315,0,0,92
156080,1,KODEX MSCI Korea,18120,3,0,0.0,18192.0,-8.0204,0,0,91
364690,1,KODEX 혁신기술테마액티브,12835,3,0,0.0,12885.0,-8.7127,0,0,90
272230,2,KINDEX 스마트밸류,14870,3,0,0.0,14874.0,-7.9257,0,0,89
394340,4,KOSEF 릭소글로벌디지털경제MSCI,11125,3,0,0.0,,8.4307,0,0,89
167860,6,KOSEF 국고채10년레버리지,124375,3,0,0.0,124255.0,-6.4076,0,0,87
315270,2,TIGER 200커뮤니케이션서비스,33455,3,0,0.0,33573.0,-3.8678,0,0,87
137930,3,마이다스 200커버드콜5%OTM,14435,3,0,0.0,14488.0,-7.3195,0,0,87
251890,1,KINDEX 코스닥(합성),14430,3,0,0.0,14461.0,-4.7211,0,0,87
354240,7,KBSTAR 미국고정배당우선증권ICE TR,10815,3,0,0.0,,1.3114,0,0,87
140570,2,KBSTAR 수출주,12325,3,0,0.0,12361.0,-8.5004,0,0,86
322150,2,KINDEX 스마트하이베타,14375,3,0,0.0,14376.0,-7.7935,0,0,86
333970,2,ARIRANG KS밸류가중TR,15660,3,0,0.0,15721.0,-5.6627,0,0,86
277650,2,TIGER 코스피중형주,17150,3,0,0.0,17165.0,-5.6397,0,0,86
380340,2,KINDEX Fn5G플러스,8575,3,0,0.0,8560.0,-5.5097,0,0,86
226980,1,KODEX 200 중소형,14200,3,0,0.0,14231.0,-6.2707,0,0,85
104530,2,KOSEF 고배당,9450,3,0,0.0,9455.0,1.591,0,0,85
131890,2,KINDEX 삼성그룹동일가중,17010,3,0,0.0,16991.0,-6.2294,0,0,85
291630,3,KOSEF 코스닥150선물레버리지,7010,3,0,0.0,7035.0,1.3005,0,0,85
183710,7,KBSTAR 주식혼합,42350,3,0,0.0,42300.0,-5.6688,0,0,85
261260,7,KODEX 미국달러선물인버스2X,8900,3,0,0.0,8917.0,-3.3135,0,0,85
289670,6,ARIRANG 국채선물10년,55310,3,0,0.0,55215.0,-3.067,0,0,84
266390,2,KODEX 경기소비재,11995,3,0,0.0,11982.0,-8.6096,0,0,84
261140,2,TIGER 우선주,13510,3,0,0.0,13550.0,-6.3951,0,0,84
272220,2,KINDEX 스마트모멘텀,16725,3,0,0.0,16732.0,-6.9283,0,0,84
291130,4,KINDEX 멕시코MSCI(합성),10320,3,0,0.0,,-0.0485,0,0,83
322130,2,KINDEX 스마트로우볼,16465,3,0,0.0,16470.0,-6.3425,0,0,82
159800,1,마이티 코스피100,29135,3,0,0.0,29722.0,-9.8825,0,0,82
292560,7,TIGER 일본엔선물,10185,3,0,0.0,10205.0,-1.356,0,0,81
252000,1,TIGER 200동일가중,12465,3,0,0.0,12627.0,-6.7341,0,0,81
404650,2,SOL KRX기후변화솔루션,10010,3,0,0.0,10017.0,,0,0,80
404470,2,HANARO KRX기후변화솔루션,9985,3,0,0.0,10017.0,,0,0,80
403990,2,KBSTAR KRX기후변화솔루션,9980,3,0,0.0,10022.0,,0,0,80
307510,2,TIGER 의료기기,17570,3,0,0.0,17571.0,-20.5697,0,0,79
139320,5,TIGER 금은선물(H),9845,3,0,0.0,,5.9741,0,0,79
395270,2,HANARO Fn K-반도체,9220,3,0,0.0,9224.0,-2.9474,0,0,78
275280,2,KODEX MSCI모멘텀,12940,3,0,0.0,12973.0,-7.0403,0,0,78
319870,2,KBSTAR KRX300미국달러선물혼합,15310,3,0,0.0,15287.0,-5.4939,0,0,77
234310,2,KBSTAR V&S셀렉트밸류,15175,3,0,0.0,15241.0,-7.0445,0,0,76
305050,1,KINDEX 코스피,30100,3,0,0.0,30070.0,-6.984,0,0,75
368470,2,KINDEX Fn K-뉴딜디지털플러스,14835,3,0,0.0,14823.0,-10.7133,0,0,74
252650,1,KODEX 200동일가중,12360,3,0,0.0,12356.0,-5.9719,0,0,74
205720,4,KINDEX 일본TOPIX인버스(합성 H),4100,3,0,0.0,,-5.6387,0,0,74
244660,2,KODEX 퀄리티Plus,10535,3,0,0.0,10575.0,-7.7092,0,0,74
306530,3,HANARO 코스닥150선물레버리지,14095,3,0,0.0,14130.0,1.0394,0,0,73
371150,4,KBSTAR 차이나항셍테크,8610,3,0,0.0,,-1.4311,0,0,73
379790,4,KBSTAR 유로스탁스50(H),11210,3,0,0.0,,4.5221,0,0,73
166400,3,TIGER 200커버드콜5%OTM,14525,3,0,0.0,14601.0,-7.6899,0,0,73
213610,2,KODEX 삼성그룹밸류,9070,3,0,0.0,9072.0,-8.0588,0,0,73
117690,4,TIGER 차이나항셍25,16115,3,0,0.0,,-0.4018,0,0,73
373790,4,KOSEF 미국방어배당성장나스닥,12050,3,0,0.0,,2.5881,0,0,72
298340,6,ARIRANG 국채선물3년,52900,3,0,0.0,52881.0,-1.1215,0,0,72
277640,2,TIGER 코스피대형주,14300,3,0,0.0,14349.0,-8.2039,0,0,72
391670,1,HK 베스트일레븐액티브,9520,3,0,0.0,9516.0,-6.5751,0,0,71
252730,2,KBSTAR 모멘텀로우볼,15855,3,0,0.0,15907.0,-6.7353,0,0,71
322120,2,KINDEX 스마트퀄리티,17740,3,0,0.0,17740.0,-7.916,0,0,71
261120,7,TIGER 미국달러선물인버스2X,8860,3,0,0.0,8877.0,-3.4333,0,0,71
261110,7,TIGER 미국달러선물레버리지,10090,3,0,0.0,10081.0,2.8542,0,0,71
195970,4,ARIRANG 선진국MSCI(합성 H),12450,3,0,0.0,,0.1206,0,0,70
333960,2,ARIRANG KS모멘텀가중TR,15340,3,0,0.0,15394.0,-8.2262,0,0,69
333950,2,ARIRANG KS로우사이즈가중TR,16925,3,0,0.0,16989.0,-5.447,0,0,68
314700,2,HANARO 농업융복합산업,12305,3,0,0.0,12369.0,-8.2059,0,0,68
391680,1,HK 하이볼액티브,9010,3,0,0.0,9009.0,-7.7317,0,0,68
269370,4,TIGER S&P글로벌인프라(합성),11260,3,0,0.0,,5.155,0,0,68
105010,4,TIGER 라틴35,3370,3,0,0.0,,-9.4087,0,0,67
237440,7,TIGER 경기방어채권혼합,9610,3,0,0.0,9610.0,-4.5681,0,0,67
289480,2,TIGER 200커버드콜ATM,11025,3,0,0.0,10995.0,-3.6698,0,0,66
238670,7,ARIRANG 스마트베타Quality채권혼합,10950,3,0,0.0,10972.0,-4.3251,0,0,66
373530,4,ARIRANG 신흥국MSCI인버스(합성 H),9115,3,0,0.0,,-1.1389,0,0,66
145670,3,KINDEX 인버스,5000,3,0,0.0,5015.0,7.0663,0,0,65
304670,4,KODEX 미국채울트라30년선물인버스(H),7200,3,0,0.0,,-2.3729,0,0,65
138920,5,KODEX 콩선물(H),10725,3,0,0.0,,-8.9559,0,0,64
192720,2,파워 고배당저변동성,30385,3,0,0.0,30518.0,-4.0121,0,0,64
275300,2,KODEX MSCI퀄리티,10550,3,0,0.0,10548.0,-7.1303,0,0,63
373490,2,KODEX K-이노베이션액티브,11455,3,0,0.0,11497.0,0.4824,0,0,63
301440,2,ARIRANG 코스피중형주,12540,3,0,0.0,12590.0,-5.9971,0,0,63
376250,2,ARIRANG 탄소효율그린뉴딜,9505,3,0,0.0,9521.0,-7.1324,0,0,62
269530,4,ARIRANG S&P글로벌인프라,12300,3,0,0.0,,4.9488,0,0,62
140580,2,KBSTAR 우량업종,12175,3,0,0.0,12220.0,-6.5618,0,0,61
281990,2,KBSTAR 중소형고배당,12150,3,0,0.0,12194.0,-2.488,0,0,61
307520,2,TIGER 지주회사,11045,3,0,0.0,11072.0,-11.6047,0,0,61
292340,2,마이티 200커버드콜ATM레버리지,10060,3,0,0.0,10080.0,-8.1698,0,0,60
261920,4,KINDEX 필리핀MSCI(합성),15070,3,0,0.0,,15.4789,0,0,60
333940,2,ARIRANG KS로우볼가중TR,13315,3,0,0.0,13367.0,-5.5674,0,0,60
176710,6,파워 중기국고채,98775,3,0,0.0,98758.0,-1.0915,0,0,59
267440,4,KBSTAR 미국장기국채선물(H),11740,3,0,0.0,,0.2561,0,0,59
174350,2,TIGER 로우볼,12215,3,0,0.0,12209.0,-1.927,0,0,59
228820,1,TIGER KTOP30,10660,3,0,0.0,10665.0,-8.6547,0,0,59
215620,2,HK S&P코리아로우볼,12190,3,0,0.0,12244.0,-3.9402,0,0,59
290080,2,KBSTAR 200고배당커버드콜ATM,8285,3,0,0.0,8303.0,-0.4207,0,0,58
139310,5,TIGER 금속선물(H),7140,3,0,0.0,,2.219,0,0,57
253280,2,KBSTAR 헬스케어,13865,3,0,0.0,13879.0,-20.7715,0,0,55
220130,4,SOL 중국본토 중소형 CSI500(합성 H),6155,3,0,0.0,,3.4453,0,0,55
321410,7,KODEX 멀티에셋하이인컴(H),10935,3,0,0.0,,0.4132,0,0,55
301410,3,ARIRANG 코스닥150선물인버스,6630,3,0,0.0,6611.0,-2.1403,0,0,53
292770,6,KODEX 국채선물3년인버스,50440,3,0,0.0,50451.0,1.336,0,0,51
098560,2,TIGER 방송통신,9860,3,0,0.0,9900.0,-5.6008,0,0,51
295820,1,ARIRANG 200동일가중,11315,3,0,0.0,11349.0,-6.449,0,0,51
371870,4,KINDEX 차이나항셍테크,8470,3,0,0.0,,-1.9109,0,0,51
299080,6,KINDEX 국채선물3년인버스,100915,3,0,0.0,100954.0,1.3508,0,0,50
299070,6,KINDEX 국채선물10년인버스,97640,3,0,0.0,97604.0,3.5363,0,0,49
261270,7,KODEX 미국달러선물인버스,9710,3,0,0.0,9714.0,-1.4714,0,0,49
291680,4,KBSTAR 차이나H선물인버스(H),10700,3,0,0.0,,1.7593,0,0,48
227550,2,TIGER 200 산업재,6155,3,0,0.0,6145.0,-15.9154,0,0,48
346000,6,HANARO KAP초장기국고채,44905,3,0,0.0,45027.0,-5.3596,0,0,48
157500,2,TIGER 증권,4735,3,0,0.0,4745.0,-2.7721,0,0,47
334690,5,KBSTAR 팔라듐선물(H),11770,3,0,0.0,,-22.1819,0,0,47
295000,6,KBSTAR 국채선물10년,54315,3,0,0.0,54312.0,-3.3197,0,0,47
275750,1,KBSTAR 코스닥150선물인버스,4425,3,0,0.0,4405.0,-2.4256,0,0,46
333980,2,ARIRANG KS퀄리티가중TR,15335,3,0,0.0,15389.0,-6.5509,0,0,46
285010,2,KBSTAR 200중공업,10795,3,0,0.0,10792.0,-4.2148,0,0,45
253240,3,KOSEF 200선물인버스,5305,3,0,0.0,5297.0,7.6064,0,0,45
280920,2,ARIRANG 주도업종,11170,3,0,0.0,11201.0,-8.8536,0,0,45
147970,2,TIGER 모멘텀,24365,3,0,0.0,24369.0,-5.2499,0,0,44
287300,2,KBSTAR 200건설,12585,3,0,0.0,12633.0,-4.5507,0,0,43
309210,2,ARIRANG KRX300헬스케어,11055,3,0,0.0,11159.0,-21.0921,0,0,42
280940,4,KODEX 골드선물인버스(H),6985,3,0,0.0,,-6.3045,0,0,42
295020,6,KBSTAR 국채선물10년인버스,48700,3,0,0.0,48669.0,3.5069,0,0,42
291890,4,KODEX MSCI EM선물(H),10375,3,0,0.0,,0.0,0,0,42
266550,2,ARIRANG 중형주저변동50,11855,3,0,0.0,11852.0,-2.2269,0,0,41
342600,6,KBSTAR KRX국채선물3년10년스티프너2X,51665,3,0,0.0,51629.0,-0.1739,0,0,41
342500,6,KBSTAR KRX국채선물3년10년스티프너,51150,3,0,0.0,51128.0,0.0097,0,0,41
302170,6,TIGER 국채선물3년인버스,50515,3,0,0.0,50524.0,1.3543,0,0,40
217770,4,TIGER 원유선물인버스(H),5040,3,0,0.0,,-16.5563,0,0,40
291620,3,KOSEF 코스닥150선물인버스,7605,3,0,0.0,7589.0,-2.5,0,0,40
342610,6,KBSTAR KRX국채선물3년10년플래트너,50015,3,0,0.0,50007.0,0.341,0,0,40
227560,2,TIGER 200 생활소비재,10470,3,0,0.0,10461.0,-8.1176,0,0,40
342620,6,KBSTAR KRX국채선물3년10년플래트너2X,49400,3,0,0.0,49371.0,0.6212,0,0,40
302180,6,TIGER 국채선물10년인버스,49340,3,0,0.0,49433.0,3.2325,0,0,39
267490,4,KBSTAR 미국장기국채선물레버리지(합성 H),13135,3,0,0.0,,-3.9489,0,0,39
267450,4,KBSTAR 미국장기국채선물인버스(H),7845,3,0,0.0,,-1.0095,0,0,39
315480,2,KBSTAR 200커뮤니케이션서비스,20810,3,0,0.0,20874.0,-4.1014,0,0,37
278420,2,ARIRANG ESG우수기업,9280,3,0,0.0,9289.0,-5.499,0,0,37
217790,2,TIGER 가격조정,23495,3,0,0.0,23492.0,-9.9119,0,0,33
267500,4,KBSTAR 미국장기국채선물인버스2X(합성 H),5945,3,0,0.0,,0.1684,0,0,33
284980,2,KBSTAR 200금융,8940,3,0,0.0,8967.0,-1.1062,0,0,30
301400,1,ARIRANG 코스닥150,14855,3,0,0.0,15001.0,0.0,0,0,30
252720,2,KBSTAR 모멘텀밸류,13955,3,0,0.0,14007.0,-7.3681,0,0,28
285020,2,KBSTAR 200철강소재,8550,3,0,0.0,8558.0,-11.8557,0,0,24
397420,6,KBSTAR 국채선물5년추종,48975,3,0,0.0,48961.0,,0,0,24
284990,2,KBSTAR 200에너지화학,12980,3,0,0.0,13035.0,-6.4505,0,0,23
334700,5,KBSTAR 팔라듐선물인버스(H),5430,3,0,0.0,,21.7488,0,0,22
287330,2,KBSTAR 200생활소비재,7980,3,0,0.0,7978.0,-8.1175,0,0,21
287310,2,KBSTAR 200경기소비재,10930,3,0,0.0,10961.0,-7.2944,0,0,15
287320,2,KBSTAR 200산업재,10960,3,0,0.0,10994.0,-16.0475,0,0,13
