종목코드,탭코드,종목명,현재가,등락구분,전일비,등락률,순자산가치(NAV),3개월수익률,거래량,거래대금(백만),시가총액(억),유형,브랜드,인버스,레버리지,환헤지H
293180,1,HANARO 200,35080,2,625,1.81,35078.0,-4.7542,309046,10810,6946,국내 시장지수,HANARO,False,False,False
152100,1,ARIRANG 200,35535,2,615,1.76,35536.0,-4.8773,101562,3603,6503,국내 시장지수,ARIRANG,False,False,False
229200,1,KODEX 코스닥150,12395,2,365,3.03,12579.0,1.432,2654049,32695,6005,국내 시장지수,KODEX,False,False,False
315930,2,KODEX Top5PlusTR,17290,2,275,1.62,17270.0,-8.0075,29196,503,5619,국내 업종/테마,KODEX,False,False,False
294400,1,KOSEF 200TR,42375,2,755,1.81,42355.0,-4.8502,3696,155,5360,국내 시장지수,KOSEF,False,False,False
360200,4,KINDEX 미국S&P500,12595,5,-95,-0.75,12531.0,-5.4075,335375,4223,5290,해외 주식,KINDEX,False,False,False
196230,6,KBSTAR 단기통안채,105175,3,0,0.0,105175.0,0.2239,45604,4796,5161,채권,KBSTAR,False,False,False
364980,2,TIGER KRX2차전지K-뉴딜,14595,2,530,3.77,14624.0,0.9405,1007778,14577,4597,국내 업종/테마,TIGER,False,False,False
190620,6,KINDEX 단기통안채,100505,2,10,0.01,100501.0,0.2693,1150508,115631,4541,채권,KINDEX,False,False,False
357870,7,TIGER CD금리투자KIS(합성),50840,5,-5,-0.01,50841.0,0.3949,231,11,4506,기타,TIGER,False,False,False
069660,1,KOSEF 200,34935,2,620,1.81,34940.0,-4.9569,10422,362,4349,국내 시장지수,KOSEF,False,False,False
251350,4,KODEX 선진국MSCI World,19395,5,-5,-0.03,19224.0,-5.4364,180423,3488,4335,해외 주식,KODEX,False,False,False
423160,7,KODEX KOFR금리액티브(합성),100105,2,15,0.01,100092.0,,104,10,4004,기타,KODEX,False,False,False
379800,4,KODEX 미국S&P500TR,11020,5,-75,-0.68,10962.0,-5.2858,377808,4166,3929,해외 주식,KODEX,False,False,False
251340,3,KODEX 코스닥150선물인버스,4605,5,-150,-3.15,4609.0,-4.4606,31108323,144384,3910,국내 파생,KODEX,True,False,False
385540,6,KBSTAR KIS종합채권(A-이상)액티브,95430,2,215,0.23,95408.0,-2.4682,5,0,3842,채권,KBSTAR,False,False,False
314250,4,KODEX 미국FANG플러스(H),19485,2,285,1.48,19185.0,-24.8844,52205,1014,3718,해외 주식,KODEX,False,False,True
400970,2,TIGER Fn메타버스,9275,2,305,3.4,9288.0,-8.1684,774888,7067,3687,국내 업종/테마,TIGER,False,False,False
367380,4,KINDEX 미국나스닥100,11675,5,-20,-0.17,11576.0,-10.8439,306888,3580,3643,해외 주식,KINDEX,False,False,False
401470,2,KODEX K-메타버스액티브,9005,2,265,3.03,9006.0,-9.8148,401957,3575,3616,국내 업종/테마,KODEX,False,False,False
371160,4,TIGER 차이나항셍테크,5955,2,185,3.21,5951.0,-20.1743,994070,5889,3534,해외 주식,TIGER,False,False,False
148070,6,KOSEF 국고채10년,111385,2,610,0.55,111187.0,-3.4876,8418,936,3497,채권,KOSEF,False,False,False
329750,6,TIGER 미국달러단기채권액티브,10820,5,-70,-0.64,10833.0,5.9226,101902,1104,3224,채권,TIGER,False,False,False
226490,1,KODEX 코스피,26680,2,455,1.73,26700.0,-3.4383,30992,823,3148,국내 시장지수,KODEX,False,False,False
385550,6,KBSTAR KIS단기종합채권(AA-이상)액티브,100895,2,15,0.01,100884.0,0.363,359140,36235,3146,채권,KBSTAR,False,False,False
379810,4,KODEX 미국나스닥100TR,10005,5,-10,-0.1,9923.0,-10.8686,259621,2600,3092,해외 주식,KODEX,False,False,False
143850,4,TIGER 미국S&P500선물(H),46120,2,60,0.13,46084.0,-10.6808,83142,3834,3021,해외 주식,TIGER,False,False,True
272580,6,TIGER 단기채권액티브,50515,3,0,0.0,50510.0,0.3277,2952,149,2991,채권,TIGER,False,False,False
367770,2,KBSTAR Fn수소경제테마,9950,2,270,2.79,9970.0,0.1207,52129,515,2925,국내 업종/테마,KBSTAR,False,False,False
332940,1,HANARO MSCI Korea TR,14245,2,210,1.5,14286.0,-5.286,101,1,2863,국내 시장지수,HANARO,False,False,False
290130,2,KBSTAR ESG사회책임투자,11850,2,200,1.72,11851.0,-5.4044,65793,776,2773,국내 업종/테마,KBSTAR,False,False,False
329200,2,TIGER 리츠부동산인프라,6230,2,30,0.48,6228.0,5.9343,413088,2570,2691,국내 업종/테마,TIGER,False,False,False
414780,4,TIGER 차이나과창판STAR50(합성),7895,2,125,1.61,8051.0,-13.2418,73376,574,2582,해외 주식,TIGER,False,False,False
364960,2,TIGER KRX BBIG K-뉴딜,8225,2,270,3.39,8223.0,-10.6464,168880,1370,2574,국내 업종/테마,TIGER,False,False,False
213610,2,KODEX 삼성그룹밸류,8840,2,105,1.2,8844.0,1.8433,14152,124,2546,국내 업종/테마,KODEX,False,False,False
394660,4,TIGER 글로벌자율주행&전기차SOLACTIVE,9760,2,195,2.04,9637.0,-11.474,28476,276,2385,해외 주식,TIGER,False,False,False
091160,2,KODEX 반도체,35300,2,215,0.61,35341.0,-0.9485,142838,5028,2383,국내 업종/테마,KODEX,False,False,False
091170,2,KODEX 은행,7420,2,180,2.49,7422.0,-5.8973,1179015,8682,2374,국내 업종/테마,KODEX,False,False,False
407310,1,HANARO 200 TOP10,8255,2,165,2.04,8279.0,-4.5224,719,5,2179,국내 시장지수,HANARO,False,False,False
228800,2,TIGER 여행레저,4570,2,10,0.22,4570.0,-9.1452,726558,3310,2129,국내 업종/테마,TIGER,False,False,False
325020,2,KODEX 배당가치,12640,2,185,1.49,12627.0,-2.0307,10761,134,2111,국내 업종/테마,KODEX,False,False,False
217770,5,TIGER 원유선물인버스(H),2950,5,-25,-0.84,2944.0,-30.3424,2304644,6779,2087,원자재,TIGER,True,False,True
161510,2,ARIRANG 고배당주,12335,2,135,1.11,12350.0,-0.5082,1009809,12437,2009,국내 업종/테마,ARIRANG,False,False,False
368590,4,KBSTAR 미국나스닥100,11335,2,5,0.04,11232.0,-10.8534,79669,903,1938,해외 주식,KBSTAR,False,False,False
132030,5,KODEX 골드선물(H),12435,2,235,1.93,12435.0,-2.5471,34765,430,1878,원자재,KODEX,False,False,True
401170,2,KBSTAR iSelect메타버스,8290,2,290,3.63,8290.0,-12.5805,74531,608,1872,국내 업종/테마,KBSTAR,False,False,False
295040,1,SOL 200TR,12140,2,220,1.85,12128.0,-4.859,70138,844,1803,국내 시장지수,SOL,False,False,False
168580,4,KINDEX 중국본토CSI300,27125,2,625,2.36,27268.0,-11.7887,2347,63,1790,해외 주식,KINDEX,False,False,False
182480,7,TIGER 미국MSCI리츠(합성 H),13585,5,-55,-0.4,13505.0,-9.0757,37421,507,1786,기타,TIGER,False,False,True
271050,5,KODEX WTI원유선물인버스(H),4230,5,-45,-1.05,4222.0,-29.5,4438766,18761,1777,원자재,KODEX,True,False,True
412770,4,TIGER 글로벌메타버스액티브,6950,2,185,2.73,6857.0,-19.5602,229839,1587,1761,해외 주식,TIGER,False,False,False
192090,4,TIGER 차이나CSI300,10180,2,275,2.78,10147.0,-11.014,548526,5546,1756,해외 주식,TIGER,False,False,False
326240,2,KBSTAR IT플러스,18440,2,315,1.74,18438.0,-5.2318,4816,88,1741,국내 업종/테마,KBSTAR,False,False,False
275980,4,TIGER 글로벌4차산업혁신기술(합성 H),14840,2,300,2.06,14727.0,-13.5199,16165,239,1718,해외 주식,TIGER,False,False,True
245710,4,KINDEX 베트남VN30(합성),20595,2,200,0.98,20350.0,-11.7988,27777,570,1709,해외 주식,KINDEX,False,False,False
390950,6,HANARO 단기채권액티브,100685,2,20,0.02,100690.0,0.2339,399571,40234,1675,채권,HANARO,False,False,False
379780,4,KBSTAR 미국S&P500,10890,5,-80,-0.73,10837.0,-5.5098,65491,714,1634,해외 주식,KBSTAR,False,False,False
302450,1,KBSTAR 코스피,26870,2,465,1.76,26910.0,-3.8607,765,20,1599,국내 시장지수,KBSTAR,False,False,False
329650,7,KODEX TRF3070,10815,5,-40,-0.37,10769.0,-3.4806,53758,580,1525,기타,KODEX,False,False,False
130730,6,KOSEF 단기자금,101370,2,10,0.01,101366.0,0.3017,70569,7153,1521,채권,KOSEF,False,False,False
143860,2,TIGER 헬스케어,28790,2,690,2.46,29010.0,-3.5834,57409,1644,1451,국내 업종/테마,TIGER,False,False,False
091230,2,TIGER 반도체,36205,2,135,0.37,36207.0,-0.8083,36577,1319,1441,국내 업종/테마,TIGER,False,False,False
372330,4,KODEX 차이나항셍테크,5970,2,195,3.38,5963.0,-20.0804,273539,1623,1418,해외 주식,KODEX,False,False,False
219480,4,KODEX 미국S&P500선물(H),18955,2,15,0.08,18931.0,-11.0303,17851,338,1403,해외 주식,KODEX,False,False,True
409820,4,KODEX 미국나스닥100레버리지(합성 H),5095,2,70,1.39,4998.0,-31.7939,2009887,10228,1386,해외 주식,KODEX,False,True,True
232080,1,TIGER 코스닥150,12715,2,405,3.29,12878.0,1.7607,76247,966,1381,국내 시장지수,TIGER,False,False,False
138540,2,TIGER 현대차그룹+펀더멘털,22800,2,515,2.31,22797.0,1.8721,37937,863,1345,국내 업종/테마,TIGER,False,False,False
228810,2,TIGER 미디어컨텐츠,7855,2,205,2.68,7883.0,-5.9957,267097,2080,1338,국내 업종/테마,TIGER,False,False,False
270810,1,KBSTAR 코스닥150,12390,2,370,3.08,12545.0,0.4866,7865,96,1306,국내 시장지수,KBSTAR,False,False,False
415340,4,KODEX 차이나과창판STAR50(합성),7920,2,90,1.15,8171.0,-12.2924,20689,163,1275,해외 주식,KODEX,False,False,False
332930,1,HANARO 200TR,42405,2,750,1.8,42416.0,-4.9003,218,9,1272,국내 시장지수,HANARO,False,False,False
328370,1,ARIRANG 코스피TR,13605,2,270,2.02,13607.0,-3.7155,58652,796,1218,국내 시장지수,ARIRANG,False,False,False
150460,2,TIGER 중국소비테마,7275,2,105,1.46,7275.0,-5.6421,17637,127,1205,국내 업종/테마,TIGER,False,False,False
278240,3,KBSTAR 코스닥150선물레버리지,11735,2,695,6.3,11742.0,2.2657,38887,452,1195,국내 파생,KBSTAR,False,True,False
114260,6,KODEX 국고채3년,56380,2,60,0.11,56346.0,-1.2956,5865,330,1188,채권,KODEX,False,False,False
309230,4,KINDEX 미국WideMoat가치주,17075,5,-15,-0.09,16871.0,-3.6128,6662,113,1161,해외 주식,KINDEX,False,False,False
363570,6,KODEX 장기종합채권(AA-이상)액티브KAP,87700,2,80,0.09,87893.0,-4.5702,47,4,1159,채권,KODEX,False,False,False
261220,5,KODEX WTI원유선물(H),18230,2,145,0.8,18249.0,27.9747,78714,1436,1158,원자재,KODEX,False,False,True
411420,4,KODEX 미국메타버스나스닥액티브,6720,2,85,1.28,6625.0,-19.0362,59851,401,1149,해외 주식,KODEX,False,False,False
273140,6,KODEX 단기변동금리부채권액티브,103530,3,0,0.0,103531.0,0.344,2125,219,1147,채권,KODEX,False,False,False
363510,6,SOL KIS단기통안채,100940,2,10,0.01,100934.0,0.2283,4,0,1118,채권,SOL,False,False,False
385560,6,KBSTAR KIS국고채30년Enhanced,78235,2,385,0.49,78179.0,-11.8886,9282,729,1111,채권,KBSTAR,False,False,False
417630,2,TIGER KEDI혁신기업ESG30,9740,2,215,2.26,9748.0,-2.6,671397,6501,1101,국내 업종/테마,TIGER,False,False,False
252710,3,TIGER 200선물인버스2X,2750,5,-115,-4.01,2750.0,8.4812,13427930,37376,1089,국내 파생,TIGER,True,False,False
395170,2,KODEX Fn Top10동일가중,7835,2,215,2.82,7834.0,-1.7186,11369,88,1050,국내 업종/테마,KODEX,False,False,False
367760,2,KBSTAR Fn5G테크,9515,2,50,0.53,9546.0,-0.5228,21957,208,1047,국내 업종/테마,KBSTAR,False,False,False
365780,6,KINDEX 국고채10년,88525,2,525,0.6,88420.0,-3.4203,822,72,1004,채권,KINDEX,False,False,False
400570,4,KODEX 유럽탄소배출권선물ICE(H),13260,5,-130,-0.97,13196.0,-3.2823,182793,2414,1001,해외 주식,KODEX,False,False,True
204480,4,TIGER 차이나CSI300레버리지(합성),22545,2,1175,5.5,22711.0,-24.2694,60487,1340,960,해외 주식,TIGER,False,True,False
395750,2,ARIRANG ESG가치주액티브,8450,2,120,1.44,8482.0,-3.5389,852,7,959,국내 업종/테마,ARIRANG,False,False,False
245360,4,TIGER 차이나HSCEI,9290,2,130,1.42,9343.0,-14.4961,16790,156,957,해외 주식,TIGER,False,False,False
139220,2,TIGER 200 건설,2815,2,55,1.99,2820.0,0.3207,120741,338,949,국내 업종/테마,TIGER,False,False,False
267770,3,TIGER 200선물레버리지,14030,2,530,3.93,14034.0,-10.4659,400796,5553,926,국내 파생,TIGER,False,True,False
277630,1,TIGER 코스피,27065,2,410,1.54,27134.0,-3.8237,5118,138,920,국내 시장지수,TIGER,False,False,False
245340,4,TIGER 미국다우존스30,19960,5,-200,-0.99,19874.0,-3.2571,23407,467,918,해외 주식,TIGER,False,False,False
283580,4,KODEX 차이나CSI300,12365,2,260,2.15,12416.0,-11.5523,21178,258,915,해외 주식,KODEX,False,False,False
261240,7,KODEX 미국달러선물,11210,5,-80,-0.71,11190.0,6.105,126303,1417,899,기타,KODEX,False,False,False
305080,6,TIGER 미국채10년선물,11785,5,-40,-0.34,11785.0,0.2552,26398,311,872,채권,TIGER,False,False,False
423920,4,TIGER 미국필라델피아반도체레버리지(합성),9625,2,10,0.1,9388.0,,780078,7478,863,해외 주식,TIGER,False,True,False
144600,5,KODEX 은선물(H),4475,2,135,3.11,4477.0,-8.4868,190177,845,859,원자재,KODEX,False,False,True
337160,2,KODEX 200ESG,12920,2,245,1.93,12920.0,-4.4096,9194,118,853,국내 업종/테마,KODEX,False,False,False
304940,4,KODEX 미국나스닥100선물(H),15200,2,125,0.83,15057.0,-16.0453,152770,2324,851,해외 주식,KODEX,False,False,True
322400,2,HANARO e커머스,14835,2,230,1.57,14836.0,-5.3589,3702,54,846,국내 업종/테마,HANARO,False,False,False
325010,2,KODEX Fn성장,14675,2,310,2.16,14660.0,-5.3776,210,3,836,국내 업종/테마,KODEX,False,False,False
272560,6,KBSTAR 단기국공채액티브,102545,3,0,0.0,102544.0,0.0878,132,13,813,채권,KBSTAR,False,False,False
364970,2,TIGER KRX바이오K-뉴딜,6470,2,155,2.45,6488.0,-4.5019,217501,1398,809,국내 업종/테마,TIGER,False,False,False
363580,2,KODEX 200IT TR,12000,2,185,1.57,12044.0,-7.4075,1994,23,804,국내 업종/테마,KODEX,False,False,False
414270,4,KINDEX G2전기차&자율주행액티브,8770,2,120,1.39,8826.0,-14.6057,318663,2783,789,해외 주식,KINDEX,False,False,False
139280,2,TIGER 경기방어,9520,2,110,1.17,9528.0,-2.976,76860,728,771,국내 업종/테마,TIGER,False,False,False
298340,6,ARIRANG 국채선물3년,52090,2,35,0.07,52106.0,-1.2606,31,1,763,채권,ARIRANG,False,False,False
139230,2,TIGER 200 중공업,3020,2,65,2.2,3026.0,4.426,585955,1764,762,국내 업종/테마,TIGER,False,False,False
117700,2,KODEX 건설,3135,2,55,1.79,3137.0,-0.6654,428909,1338,749,국내 업종/테마,KODEX,False,False,False
419430,4,KODEX 차이나2차전지MSCI(합성),9575,2,190,2.02,9598.0,,268857,2556,747,해외 주식,KODEX,False,False,False
411540,1,SOL 200 Top10,8465,2,215,2.61,8467.0,-4.025,370,3,728,국내 시장지수,SOL,False,False,False
157490,2,TIGER 소프트웨어,11760,2,290,2.53,11753.0,-12.5196,19674,230,722,국내 업종/테마,TIGER,False,False,False
195980,4,ARIRANG 신흥국MSCI(합성 H),9750,2,180,1.88,9756.0,-17.7563,29545,284,714,해외 주식,ARIRANG,False,False,True
298770,4,KODEX 한국대만IT프리미어,18215,2,155,0.86,18082.0,-10.271,2335,42,710,해외 주식,KODEX,False,False,False
385510,2,KODEX K-신재생에너지액티브,10775,2,350,3.36,10807.0,10.8767,49746,533,700,국내 업종/테마,KODEX,False,False,False
228790,2,TIGER 화장품,2540,2,50,2.01,2520.0,-14.4782,792077,1990,700,국내 업종/테마,TIGER,False,False,False
385520,2,KODEX K-미래차액티브,10505,2,150,1.45,10525.0,4.4753,11247,118,699,국내 업종/테마,KODEX,False,False,False
266160,2,KBSTAR 고배당,12200,2,155,1.29,12222.0,-2.5793,3917,47,689,국내 업종/테마,KBSTAR,False,False,False
390390,4,KODEX 미국반도체MV,9975,2,95,0.96,9859.0,-9.8102,19781,196,668,해외 주식,KODEX,False,False,False
388280,2,KBSTAR Fn컨택트대표,8730,2,40,0.46,8747.0,-3.4399,45512,395,658,국내 업종/테마,KBSTAR,False,False,False
225040,4,TIGER 미국S&P500레버리지(합성 H),24890,2,50,0.2,24630.0,-22.5094,29494,734,657,해외 주식,TIGER,False,True,True
195930,4,TIGER 유로스탁스50(합성 H),12635,2,60,0.48,12586.0,-10.3265,8058,101,657,해외 주식,TIGER,False,False,True
174360,4,KBSTAR 중국본토대형주CSI100,18605,2,495,2.73,18596.0,-11.762,1657,30,651,해외 주식,KBSTAR,False,False,False
114820,6,TIGER 국채3년,106780,2,100,0.09,106766.0,-1.2677,410,43,641,채권,TIGER,False,False,False
176950,6,KODEX 국채선물10년인버스,51445,5,-215,-0.42,51423.0,3.8768,2199,113,633,채권,KODEX,True,False,False
387280,2,TIGER 퓨처모빌리티액티브,10540,2,215,2.08,10522.0,3.9447,33136,347,619,국내 업종/테마,TIGER,False,False,False
391600,4,KINDEX 미국친환경그린테마INDXX,9660,2,365,3.93,9678.0,8.9064,517235,5006,618,해외 주식,KINDEX,False,False,False
282000,3,KBSTAR 국고채3년선물인버스,103490,5,-70,-0.07,103430.0,1.6102,10,1,618,국내 파생,KBSTAR,True,False,False
396510,4,TIGER 차이나클린에너지SOLACTIVE,9470,2,170,1.83,9520.0,-0.7338,46277,435,606,해외 주식,TIGER,False,False,False
200250,4,KOSEF 인도Nifty50(합성),17555,2,155,0.89,17597.0,-5.8714,16175,283,606,해외 주식,KOSEF,False,False,False
302190,6,TIGER 중장기국채,48915,2,135,0.28,48923.0,-2.4237,586,28,597,채권,TIGER,False,False,False
233160,3,TIGER 코스닥150 레버리지,11930,2,675,6.0,11955.0,2.7562,121125,1430,597,국내 파생,TIGER,False,True,False
310960,1,TIGER 200TR,18990,2,370,1.99,18986.0,-4.9074,1720,32,589,국내 시장지수,TIGER,False,False,False
332500,1,KINDEX 200TR,21780,2,430,2.01,21753.0,-4.8493,569,12,588,국내 시장지수,KINDEX,False,False,False
123310,3,TIGER 인버스,4955,5,-90,-1.78,4956.0,4.7568,5135811,25592,585,국내 파생,TIGER,True,False,False
396500,2,TIGER Fn반도체TOP10,8815,2,90,1.03,8815.0,-7.0736,304243,2675,582,국내 업종/테마,TIGER,False,False,False
099140,4,KODEX 차이나H,16110,2,220,1.38,16085.0,-13.8273,8701,139,580,해외 주식,KODEX,False,False,False
371470,4,TIGER 차이나바이오테크SOLACTIVE,7275,2,275,3.93,7254.0,-14.0579,22623,162,559,해외 주식,TIGER,False,False,False
204450,4,KODEX 차이나H레버리지(H),2695,2,140,5.48,2695.0,-38.5405,473153,1259,544,해외 주식,KODEX,False,True,True
152380,6,KODEX 국채선물10년,64010,2,350,0.55,64032.0,-3.4977,7562,483,530,채권,KODEX,False,False,False
387270,4,TIGER 글로벌BBIG액티브,9680,2,140,1.47,9572.0,-10.3704,3022,29,526,해외 주식,TIGER,False,False,False
354350,4,HANARO 글로벌럭셔리S&P(합성),15210,5,-90,-0.59,15015.0,-17.7838,18093,274,519,해외 주식,HANARO,False,False,False
361580,1,KBSTAR 200TR,18340,2,340,1.89,18336.0,-5.0234,16736,306,514,국내 시장지수,KBSTAR,False,False,False
315960,2,KBSTAR 대형고배당10TR,15080,2,325,2.2,15083.0,-8.2726,8269,124,513,국내 업종/테마,KBSTAR,False,False,False
117680,2,KODEX 철강,8940,2,170,1.94,8940.0,6.8738,250544,2233,501,국내 업종/테마,KODEX,False,False,False
419890,6,히어로즈 단기채권ESG액티브,100020,2,10,0.01,100010.0,,15384,1538,500,채권,히어로즈,False,False,False
341850,7,TIGER 리츠부동산인프라채권TR KIS,5800,2,20,0.35,5820.0,2.6548,26294,152,479,기타,TIGER,False,False,False
256440,4,KINDEX 인도네시아MSCI(합성),10175,2,220,2.21,10267.0,4.681,17496,176,478,해외 주식,KINDEX,False,False,False
400590,4,SOL 글로벌탄소배출권선물IHS(합성),12475,5,-140,-1.11,12459.0,-0.3595,34474,430,474,해외 주식,SOL,False,False,False
385720,1,TIMEFOLIO Kstock액티브,9050,2,135,1.51,9073.0,-2.6359,9523,85,471,국내 시장지수,TIMEFOLIO,False,False,False
122260,6,KOSEF 통안채1년,101210,3,0,0.0,101205.0,0.084,95,9,466,채권,KOSEF,False,False,False
136340,6,KBSTAR 중기우량회사채,102555,2,115,0.11,102530.0,-1.1804,412,42,461,채권,KBSTAR,False,False,False
368190,2,HANARO Fn K-뉴딜디지털플러스,8950,2,345,4.01,8947.0,-4.6249,2654,23,456,국내 업종/테마,HANARO,False,False,False
371450,4,TIGER 글로벌클라우드컴퓨팅INDXX,7975,2,325,4.25,7892.0,-13.0317,10018,79,456,해외 주식,TIGER,False,False,False
261260,7,KODEX 미국달러선물인버스2X,7675,2,100,1.32,7705.0,-11.4253,176182,1351,451,기타,KODEX,True,False,False
123320,3,TIGER 레버리지,17715,2,615,3.6,17725.0,-10.3492,83950,1476,443,국내 파생,TIGER,False,True,False
276970,4,KODEX 미국S&P고배당커버드콜(합성 H),9685,2,25,0.26,9459.0,-1.8446,42138,407,436,해외 주식,KODEX,False,False,True
300640,2,KBSTAR 게임테마,13205,2,520,4.1,13205.0,-18.3062,5635,73,436,국내 업종/테마,KBSTAR,False,False,False
269540,4,ARIRANG 미국S&P500(H),16640,2,45,0.27,16521.0,-9.1456,14064,234,433,해외 주식,ARIRANG,False,False,True
422420,2,KBSTAR 2차전지액티브,10610,2,250,2.41,10634.0,,353494,3739,427,국내 업종/테마,KBSTAR,False,False,False
365000,2,TIGER KRX인터넷K-뉴딜,6865,2,215,3.23,6864.0,-20.7641,83814,568,422,국내 업종/테마,TIGER,False,False,False
102970,2,KODEX 증권,6735,2,150,2.28,6749.0,-8.9988,165741,1112,421,국내 업종/테마,KODEX,False,False,False
256750,4,KODEX 차이나심천ChiNext(합성),10980,2,175,1.62,11184.0,-14.8838,6387,69,417,해외 주식,KODEX,False,False,False
137610,5,TIGER 농산물선물Enhanced(H),9040,5,-110,-1.2,9067.0,23.6662,64405,582,416,원자재,TIGER,False,False,True
244580,2,KODEX 바이오,9265,2,205,2.26,9405.0,-5.3627,37322,345,415,국내 업종/테마,KODEX,False,False,False
225800,7,KOSEF 미국달러선물레버리지,10925,5,-155,-1.4,10886.0,11.8791,7575,82,412,기타,KOSEF,False,True,False
306520,3,HANARO 200선물인버스,10260,5,-215,-2.05,10271.0,4.3743,24973,259,410,국내 파생,HANARO,True,False,False
108450,2,KINDEX 삼성그룹섹터가중,15195,2,180,1.2,15205.0,1.6728,408,6,410,국내 업종/테마,KINDEX,False,False,False
114460,6,KINDEX 국고채3년,102945,2,130,0.13,102935.0,-1.2386,363,37,401,채권,KINDEX,False,False,False
402970,4,KINDEX 미국고배당S&P,10415,5,-140,-1.33,10297.0,2.53,461937,4837,396,해외 주식,KINDEX,False,False,False
356540,6,KINDEX 종합채권(AA-이상)KIS액티브,93695,2,145,0.15,93639.0,-2.5179,2,0,394,채권,KINDEX,False,False,False
279530,2,KODEX 고배당,10110,2,35,0.35,10135.0,3.7668,17537,177,394,국내 업종/테마,KODEX,False,False,False
292190,1,KODEX KRX300,16210,2,285,1.79,16210.0,-4.6191,40510,652,389,국내 시장지수,KODEX,False,False,False
418660,4,TIGER 미국나스닥100레버리지(합성),8080,5,-10,-0.12,7933.0,,1679158,13588,388,해외 주식,TIGER,False,True,False
130680,5,TIGER 원유선물Enhanced(H),5520,2,60,1.1,5532.0,28.6713,56561,311,386,원자재,TIGER,False,False,True
