종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
005930,삼성전자,2021.12.08,77400.0,0.0,78300.0,78600.0,77100.0,20779880.0
005930,삼성전자,2021.12.07,77400.0,1100.0,76100.0,77700.0,75600.0,19232453.0
005930,삼성전자,2021.12.06,76300.0,700.0,75100.0,76700.0,74900.0,16391250.0
005930,삼성전자,2021.12.03,75600.0,200.0,75600.0,76000.0,74100.0,18330240.0
005930,삼성전자,2021.12.02,75800.0,1400.0,73900.0,75800.0,73800.0,23652940.0
005930,삼성전자,2021.12.01,74400.0,3100.0,72000.0,74800.0,71600.0,21954856.0
005930,삼성전자,2021.11.30,71300.0,1000.0,73200.0,73900.0,70500.0,30364841.0
005930,삼성전자,2021.11.29,72300.0,0.0,71700.0,73000.0,71400.0,16682559.0
005930,삼성전자,2021.11.26,72300.0,1400.0,73500.0,74100.0,72000.0,13002242.0
005930,삼성전자,2021.11.25,73700.0,1100.0,75100.0,75100.0,73600.0,12559258.0
005930,삼성전자,2021.11.24,74800.0,500.0,76000.0,76200.0,74100.0,15652305.0
005930,삼성전자,2021.11.23,75300.0,400.0,76000.0,76000.0,74500.0,22029195.0
005930,삼성전자,2021.11.22,74900.0,3700.0,73300.0,75200.0,73000.0,27506623.0
005930,삼성전자,2021.11.19,71200.0,1000.0,70400.0,71400.0,70100.0,11954728.0
005930,삼성전자,2021.11.18,70200.0,500.0,70700.0,71000.0,70200.0,10144957.0
005930,삼성전자,2021.11.17,70700.0,600.0,71300.0,71600.0,70600.0,11027606.0
005930,삼성전자,2021.11.16,71300.0,100.0,71500.0,72000.0,71300.0,10919239.0
005930,삼성전자,2021.11.15,71400.0,800.0,71700.0,71900.0,70900.0,12420710.0
005930,삼성전자,2021.11.12,70600.0,700.0,70200.0,70900.0,69900.0,10087450.0
005930,삼성전자,2021.11.11,69900.0,300.0,69900.0,70000.0,69600.0,11489122.0
005930,삼성전자,2021.11.10,70200.0,300.0,70300.0,70900.0,70200.0,9422009.0
005930,삼성전자,2021.11.09,70500.0,100.0,70300.0,71000.0,70100.0,11159589.0
005930,삼성전자,2021.11.08,70600.0,400.0,70400.0,70600.0,69800.0,11121981.0
005930,삼성전자,2021.11.05,70200.0,400.0,71600.0,71600.0,70200.0,12667743.0
005930,삼성전자,2021.11.04,70600.0,200.0,71200.0,71600.0,70500.0,11818987.0
005930,삼성전자,2021.11.03,70400.0,1100.0,71700.0,71700.0,70100.0,12770428.0
005930,삼성전자,2021.11.02,71500.0,1600.0,70800.0,72200.0,70700.0,16812570.0
005930,삼성전자,2021.11.01,69900.0,100.0,70200.0,70600.0,69900.0,11503729.0
005930,삼성전자,2021.10.29,69800.0,900.0,71200.0,71600.0,69700.0,17016151.0
005930,삼성전자,2021.10.28,70700.0,600.0,69500.0,72200.0,69500.0,20644902.0
005930,삼성전자,2021.10.27,70100.0,1000.0,71000.0,71000.0,70000.0,10295316.0
005930,삼성전자,2021.10.26,71100.0,900.0,70600.0,71500.0,70400.0,10528252.0
005930,삼성전자,2021.10.25,70200.0,200.0,69900.0,70600.0,69500.0,10029621.0
005930,삼성전자,2021.10.22,70400.0,200.0,70000.0,70700.0,70000.0,8395448.0
005930,삼성전자,2021.10.21,70200.0,100.0,70300.0,70600.0,70000.0,10891094.0
005930,삼성전자,2021.10.20,70300.0,300.0,70700.0,71000.0,70200.0,10151638.0
005930,삼성전자,2021.10.19,70600.0,400.0,70800.0,71000.0,70400.0,9507991.0
005930,삼성전자,2021.10.18,70200.0,100.0,70200.0,70300.0,69200.0,13486391.0
005930,삼성전자,2021.10.15,70100.0,700.0,70200.0,71000.0,70000.0,18051612.0
005930,삼성전자,2021.10.14,69400.0,600.0,69000.0,69800.0,68800.0,19520641.0
005930,삼성전자,2021.10.13,68800.0,200.0,68700.0,69600.0,68300.0,24172015.0
005930,삼성전자,2021.10.12,69000.0,2500.0,70700.0,70900.0,68700.0,31001484.0
005930,삼성전자,2021.10.08,71500.0,100.0,72300.0,72400.0,71500.0,14043287.0
005930,삼성전자,2021.10.07,71600.0,300.0,71600.0,72100.0,71300.0,13683532.0
005930,삼성전자,2021.10.06,71300.0,900.0,72600.0,72800.0,71200.0,18956962.0
005930,삼성전자,2021.10.05,72200.0,1000.0,73000.0,73000.0,71400.0,24013921.0
005930,삼성전자,2021.10.01,73200.0,900.0,73900.0,74000.0,72900.0,15803395.0
005930,삼성전자,2021.09.30,74100.0,0.0,74300.0,74800.0,73700.0,19919361.0
005930,삼성전자,2021.09.29,74100.0,2200.0,74800.0,75300.0,73800.0,23992458.0
005930,삼성전자,2021.09.28,76300.0,1400.0,77700.0,77800.0,76200.0,15406382.0
005930,삼성전자,2021.09.27,77700.0,400.0,77300.0,77700.0,77000.0,11699798.0
