종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
035420,NAVER,2021.12.08,395000.0,4000.0,395000.0,399500.0,394000.0,474845.0
035420,NAVER,2021.12.07,391000.0,1000.0,390500.0,392500.0,388500.0,384366.0
035420,NAVER,2021.12.06,392000.0,10000.0,400500.0,400500.0,389500.0,456773.0
035420,NAVER,2021.12.03,402000.0,3500.0,397500.0,402000.0,394500.0,501099.0
035420,NAVER,2021.12.02,398500.0,8500.0,382500.0,399000.0,382000.0,613006.0
035420,NAVER,2021.12.01,390000.0,9000.0,385000.0,392500.0,382000.0,548840.0
035420,NAVER,2021.11.30,381000.0,5500.0,391000.0,392500.0,381000.0,1103481.0
035420,NAVER,2021.11.29,386500.0,3000.0,386500.0,391500.0,382500.0,457264.0
035420,NAVER,2021.11.26,389500.0,7500.0,394000.0,395500.0,388000.0,473540.0
035420,NAVER,2021.11.25,397000.0,2000.0,400000.0,401000.0,395500.0,323058.0
035420,NAVER,2021.11.24,395000.0,5000.0,399000.0,401000.0,392000.0,554151.0
035420,NAVER,2021.11.23,400000.0,10000.0,401000.0,405000.0,399500.0,682033.0
035420,NAVER,2021.11.22,410000.0,6000.0,403000.0,411500.0,400500.0,555854.0
035420,NAVER,2021.11.19,404000.0,3000.0,407000.0,410000.0,404000.0,415847.0
035420,NAVER,2021.11.18,407000.0,6000.0,403500.0,413000.0,402000.0,729079.0
035420,NAVER,2021.11.17,401000.0,4500.0,406000.0,406500.0,399000.0,540444.0
035420,NAVER,2021.11.16,405500.0,5500.0,410000.0,412500.0,405000.0,490783.0
035420,NAVER,2021.11.15,411000.0,2000.0,409000.0,412500.0,408000.0,331770.0
035420,NAVER,2021.11.12,409000.0,2000.0,407500.0,412500.0,403500.0,412100.0
035420,NAVER,2021.11.11,407000.0,7500.0,411000.0,413000.0,405000.0,566739.0
035420,NAVER,2021.11.10,414500.0,3000.0,415500.0,419000.0,411000.0,414599.0
035420,NAVER,2021.11.09,417500.0,9500.0,409500.0,419000.0,408500.0,542759.0
035420,NAVER,2021.11.08,408000.0,2500.0,414500.0,415500.0,405500.0,365376.0
035420,NAVER,2021.11.05,410500.0,1000.0,411500.0,415000.0,405000.0,309468.0
035420,NAVER,2021.11.04,411500.0,9000.0,409500.0,415500.0,406500.0,537599.0
035420,NAVER,2021.11.03,402500.0,7500.0,410000.0,411000.0,400000.0,366530.0
