종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
005490,POSCO,2022.05.13,280500.0,7500.0,276500.0,282000.0,273000.0,254298.0
005490,POSCO,2022.05.12,273000.0,1500.0,273000.0,279000.0,272500.0,251662.0
005490,POSCO,2022.05.11,274500.0,1500.0,275500.0,276500.0,273000.0,177462.0
005490,POSCO,2022.05.10,276000.0,5000.0,277500.0,280000.0,272000.0,291390.0
005490,POSCO,2022.05.09,281000.0,5000.0,284500.0,286000.0,280500.0,180846.0
005490,POSCO,2022.05.06,286000.0,5500.0,286000.0,288000.0,284000.0,192881.0
005490,POSCO,2022.05.04,291500.0,2500.0,289000.0,298000.0,289000.0,193167.0
005490,POSCO,2022.05.03,289000.0,4000.0,292000.0,295000.0,289000.0,154703.0
005490,POSCO,2022.05.02,293000.0,4000.0,285000.0,293500.0,284500.0,234352.0
005490,POSCO,2022.04.29,289000.0,1000.0,286500.0,290500.0,285500.0,178473.0
005490,POSCO,2022.04.28,290000.0,12000.0,280500.0,290000.0,280500.0,341213.0
005490,POSCO,2022.04.27,278000.0,6000.0,279000.0,279500.0,276000.0,304986.0
005490,POSCO,2022.04.26,284000.0,2000.0,288000.0,288500.0,282000.0,302521.0
005490,POSCO,2022.04.25,286000.0,9500.0,289500.0,290500.0,286000.0,251867.0
005490,POSCO,2022.04.22,295500.0,3500.0,295500.0,297000.0,292500.0,254910.0
005490,POSCO,2022.04.21,299000.0,9500.0,292000.0,300000.0,291500.0,417039.0
005490,POSCO,2022.04.20,289500.0,1000.0,288500.0,292000.0,287000.0,218556.0
005490,POSCO,2022.04.19,288500.0,5500.0,284500.0,288500.0,282500.0,256646.0
005490,POSCO,2022.04.18,283000.0,500.0,281500.0,283500.0,278000.0,181166.0
005490,POSCO,2022.04.15,282500.0,3500.0,292000.0,293500.0,282000.0,443687.0
005490,POSCO,2022.04.14,286000.0,500.0,285500.0,288000.0,284000.0,207690.0
005490,POSCO,2022.04.13,285500.0,3500.0,285000.0,286500.0,283000.0,128670.0
005490,POSCO,2022.04.12,282000.0,4000.0,285500.0,287000.0,282000.0,196710.0
005490,POSCO,2022.04.11,286000.0,3000.0,282500.0,289000.0,281500.0,196683.0
005490,POSCO,2022.04.08,283000.0,2500.0,284500.0,284500.0,281000.0,185278.0
005490,POSCO,2022.04.07,280500.0,4500.0,283500.0,286500.0,280500.0,220834.0
005490,POSCO,2022.04.06,285000.0,4500.0,286000.0,288000.0,283500.0,235528.0
005490,POSCO,2022.04.05,289500.0,4500.0,292500.0,293500.0,287500.0,191471.0
005490,POSCO,2022.04.04,294000.0,6000.0,287000.0,294000.0,286500.0,207021.0
005490,POSCO,2022.04.01,288000.0,5000.0,289500.0,291500.0,286000.0,304417.0
005490,POSCO,2022.03.31,293000.0,3000.0,291000.0,294500.0,290000.0,292573.0
005490,POSCO,2022.03.30,290000.0,9000.0,296500.0,298500.0,289000.0,440166.0
005490,POSCO,2022.03.29,299000.0,500.0,300500.0,301000.0,296000.0,284426.0
005490,POSCO,2022.03.28,299500.0,0.0,299500.0,300000.0,294000.0,265949.0
005490,POSCO,2022.03.25,299500.0,4500.0,304000.0,305000.0,297500.0,263554.0
005490,POSCO,2022.03.24,304000.0,2500.0,303500.0,304500.0,299000.0,353201.0
005490,POSCO,2022.03.23,306500.0,13500.0,297500.0,306500.0,297000.0,519555.0
005490,POSCO,2022.03.22,293000.0,6000.0,289000.0,294500.0,287500.0,324522.0
005490,POSCO,2022.03.21,287000.0,0.0,289000.0,291000.0,286000.0,181821.0
005490,POSCO,2022.03.18,287000.0,3500.0,286500.0,293500.0,284500.0,377985.0
005490,POSCO,2022.03.17,283500.0,500.0,286500.0,288000.0,283500.0,225722.0
005490,POSCO,2022.03.16,283000.0,1000.0,283000.0,285000.0,279000.0,222274.0
005490,POSCO,2022.03.15,282000.0,5000.0,285000.0,285000.0,280000.0,231309.0
005490,POSCO,2022.03.14,287000.0,5000.0,282000.0,291000.0,281000.0,277812.0
005490,POSCO,2022.03.11,282000.0,1500.0,283000.0,285000.0,279000.0,208498.0
005490,POSCO,2022.03.10,283500.0,7000.0,287000.0,287000.0,279500.0,390503.0
005490,POSCO,2022.03.08,276500.0,9000.0,281500.0,285500.0,275500.0,360988.0
005490,POSCO,2022.03.07,285500.0,6000.0,286500.0,289500.0,285000.0,245246.0
005490,POSCO,2022.03.04,291500.0,1000.0,291000.0,293500.0,288000.0,218986.0
005490,POSCO,2022.03.03,290500.0,7000.0,287000.0,294500.0,284000.0,361119.0
005490,POSCO,2022.03.02,283500.0,1500.0,284500.0,287000.0,281000.0,332940.0
005490,POSCO,2022.02.28,285000.0,9500.0,275000.0,285000.0,273000.0,368713.0
005490,POSCO,2022.02.25,275500.0,2500.0,278000.0,278500.0,273000.0,273489.0
005490,POSCO,2022.02.24,278000.0,1500.0,273000.0,279000.0,272500.0,332271.0
005490,POSCO,2022.02.23,276500.0,2000.0,279000.0,280500.0,274000.0,275697.0
005490,POSCO,2022.02.22,278500.0,2500.0,276000.0,278500.0,273500.0,238780.0
005490,POSCO,2022.02.21,281000.0,500.0,275500.0,281500.0,275000.0,189587.0
005490,POSCO,2022.02.18,281500.0,1500.0,278000.0,281500.0,274500.0,253732.0
005490,POSCO,2022.02.17,283000.0,2500.0,282500.0,286000.0,278000.0,266814.0
005490,POSCO,2022.02.16,280500.0,0.0,283000.0,283500.0,278000.0,240682.0
005490,POSCO,2022.02.15,280500.0,3500.0,285500.0,287000.0,277500.0,420548.0
005490,POSCO,2022.02.14,284000.0,6000.0,287500.0,290000.0,283000.0,259367.0
005490,POSCO,2022.02.11,290000.0,10000.0,281000.0,292000.0,280500.0,542251.0
005490,POSCO,2022.02.10,280000.0,2000.0,285000.0,286000.0,279000.0,312672.0
005490,POSCO,2022.02.09,282000.0,15000.0,271000.0,283000.0,270000.0,532576.0
