종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
066570,LG전자,2022.03.07,120500.0,3000.0,121500.0,122000.0,119000.0,950284.0
066570,LG전자,2022.03.04,123500.0,4000.0,126500.0,127000.0,123000.0,695378.0
066570,LG전자,2022.03.03,127500.0,4000.0,125000.0,128000.0,124500.0,799782.0
066570,LG전자,2022.03.02,123500.0,0.0,123000.0,125000.0,122000.0,678583.0
066570,LG전자,2022.02.28,123500.0,500.0,123500.0,123500.0,121000.0,851199.0
066570,LG전자,2022.02.25,124000.0,0.0,126000.0,126500.0,123000.0,714011.0
066570,LG전자,2022.02.24,124000.0,1500.0,124500.0,127500.0,123000.0,1218895.0
066570,LG전자,2022.02.23,125500.0,4000.0,123000.0,127000.0,122000.0,1198273.0
066570,LG전자,2022.02.22,121500.0,3000.0,121500.0,123000.0,121000.0,699128.0
066570,LG전자,2022.02.21,124500.0,1000.0,120500.0,124500.0,120000.0,680962.0
066570,LG전자,2022.02.18,123500.0,500.0,122000.0,124000.0,121000.0,684818.0
066570,LG전자,2022.02.17,124000.0,1000.0,123000.0,126000.0,122500.0,1006830.0
066570,LG전자,2022.02.16,123000.0,1000.0,124500.0,125000.0,122500.0,679538.0
066570,LG전자,2022.02.15,122000.0,1000.0,123500.0,124500.0,120500.0,828330.0
066570,LG전자,2022.02.14,123000.0,3500.0,124000.0,126000.0,121500.0,982772.0
066570,LG전자,2022.02.11,126500.0,2000.0,126500.0,128500.0,126000.0,640135.0
066570,LG전자,2022.02.10,128500.0,500.0,131000.0,131500.0,126000.0,1304496.0
066570,LG전자,2022.02.09,129000.0,5000.0,126000.0,129000.0,125500.0,1151000.0
066570,LG전자,2022.02.08,124000.0,1000.0,125000.0,126500.0,123500.0,635927.0
066570,LG전자,2022.02.07,125000.0,3000.0,127500.0,127500.0,124000.0,907137.0
066570,LG전자,2022.02.04,128000.0,2000.0,126000.0,128000.0,125000.0,715127.0
066570,LG전자,2022.02.03,126000.0,1500.0,130000.0,130500.0,126000.0,1236485.0
066570,LG전자,2022.01.28,127500.0,3500.0,125000.0,127500.0,124000.0,1048524.0
066570,LG전자,2022.01.27,124000.0,5000.0,129500.0,130500.0,122500.0,1588541.0
066570,LG전자,2022.01.26,129000.0,2000.0,131500.0,132500.0,128500.0,988127.0
066570,LG전자,2022.01.25,131000.0,3000.0,134500.0,135500.0,130000.0,1448593.0
066570,LG전자,2022.01.24,134000.0,500.0,132000.0,136000.0,130000.0,1502530.0
066570,LG전자,2022.01.21,133500.0,6500.0,137500.0,138000.0,131000.0,1954318.0
066570,LG전자,2022.01.20,140000.0,3000.0,137500.0,140000.0,136000.0,1103779.0
066570,LG전자,2022.01.19,137000.0,1000.0,136000.0,139500.0,135500.0,1329933.0
066570,LG전자,2022.01.18,138000.0,2500.0,140500.0,142000.0,137500.0,1340867.0
066570,LG전자,2022.01.17,140500.0,5500.0,145000.0,145500.0,139500.0,1727769.0
066570,LG전자,2022.01.14,146000.0,500.0,145500.0,150500.0,143500.0,2850564.0
066570,LG전자,2022.01.13,145500.0,8500.0,139000.0,150000.0,139000.0,5019347.0
066570,LG전자,2022.01.12,137000.0,6500.0,131500.0,138500.0,131000.0,1757579.0
066570,LG전자,2022.01.11,130500.0,500.0,129500.0,131500.0,127500.0,985952.0
066570,LG전자,2022.01.10,130000.0,7500.0,135500.0,136000.0,129000.0,1784965.0
066570,LG전자,2022.01.07,137500.0,2500.0,136500.0,138000.0,135000.0,808243.0
