종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
028260,삼성물산,2024.08.14,141300.0,상승  300,142300.0,143100.0,140600.0,30548.0
028260,삼성물산,2024.08.13,141000.0,"하락  1,600",141600.0,143800.0,141000.0,123988.0
028260,삼성물산,2024.08.12,142600.0,"상승  1,500",142400.0,143000.0,140200.0,110283.0
028260,삼성물산,2024.08.09,141100.0,"상승  3,000",139700.0,143400.0,138500.0,212773.0
028260,삼성물산,2024.08.08,138100.0,상승  300,136000.0,140900.0,135500.0,361701.0
028260,삼성물산,2024.08.07,137800.0,"상승  1,300",135100.0,142000.0,134200.0,313517.0
028260,삼성물산,2024.08.06,136500.0,"상승  1,200",141300.0,142400.0,134000.0,497046.0
028260,삼성물산,2024.08.05,135300.0,"하락  11,600",144200.0,144200.0,132800.0,372457.0
028260,삼성물산,2024.08.02,146900.0,"하락  4,400",148800.0,150200.0,145600.0,268886.0
028260,삼성물산,2024.08.01,151300.0,"하락  4,000",153800.0,153800.0,149600.0,290894.0
028260,삼성물산,2024.07.31,155300.0,"상승  5,000",151100.0,157600.0,149500.0,881437.0
028260,삼성물산,2024.07.30,150300.0,"하락  1,700",150000.0,151800.0,149000.0,275951.0
028260,삼성물산,2024.07.29,152000.0,"상승  4,200",148600.0,155200.0,148600.0,317921.0
028260,삼성물산,2024.07.26,147800.0,"상승  1,300",147600.0,152500.0,146400.0,283033.0
028260,삼성물산,2024.07.25,146500.0,"하락  1,400",147800.0,148700.0,145900.0,173178.0
028260,삼성물산,2024.07.24,147900.0,상승  100,146400.0,149000.0,146400.0,119304.0
028260,삼성물산,2024.07.23,147800.0,"하락  1,600",149500.0,153200.0,147800.0,215279.0
028260,삼성물산,2024.07.22,149400.0,"상승  1,900",147500.0,150000.0,146000.0,175552.0
028260,삼성물산,2024.07.19,147500.0,"하락  1,800",147600.0,148400.0,146200.0,174670.0
028260,삼성물산,2024.07.18,149300.0,"하락  2,800",153400.0,153500.0,146900.0,218803.0
028260,삼성물산,2024.07.17,152100.0,하락  100,154000.0,156500.0,151700.0,273923.0
028260,삼성물산,2024.07.16,152200.0,"상승  4,300",148900.0,155000.0,147200.0,416317.0
028260,삼성물산,2024.07.15,147900.0,하락  200,148900.0,149500.0,146400.0,154014.0
028260,삼성물산,2024.07.12,148100.0,"하락  3,000",150600.0,151700.0,146600.0,214635.0
028260,삼성물산,2024.07.11,151100.0,"상승  4,100",148800.0,151100.0,147200.0,306215.0
028260,삼성물산,2024.07.10,147000.0,하락  700,146200.0,148900.0,146000.0,148104.0
028260,삼성물산,2024.07.09,147700.0,하락  300,149400.0,149500.0,145300.0,194276.0
028260,삼성물산,2024.07.08,148000.0,"하락  6,300",152800.0,153400.0,147800.0,321463.0
028260,삼성물산,2024.07.05,154300.0,"상승  8,500",146400.0,154700.0,145900.0,797095.0
028260,삼성물산,2024.07.04,145800.0,"상승  3,500",142700.0,145900.0,141000.0,274849.0
028260,삼성물산,2024.07.03,142300.0,"상승  1,100",142000.0,147100.0,140400.0,274385.0
028260,삼성물산,2024.07.02,141200.0,상승  400,140700.0,142800.0,140100.0,240833.0
028260,삼성물산,2024.07.01,140800.0,"하락  1,200",141000.0,141900.0,140100.0,148042.0
028260,삼성물산,2024.06.28,142000.0,"상승  3,300",138800.0,142300.0,138300.0,389820.0
028260,삼성물산,2024.06.27,138700.0,"상승  2,600",134700.0,139300.0,133500.0,326968.0
028260,삼성물산,2024.06.26,136100.0,상승  300,134300.0,136100.0,132200.0,277213.0
028260,삼성물산,2024.06.25,135800.0,하락  100,136800.0,136900.0,134100.0,230022.0
028260,삼성물산,2024.06.24,135900.0,상승  600,135300.0,136800.0,134200.0,216573.0
028260,삼성물산,2024.06.21,135300.0,상승  200,135100.0,135800.0,133800.0,258625.0
028260,삼성물산,2024.06.20,135100.0,하락  300,135100.0,135900.0,134300.0,217250.0
028260,삼성물산,2024.06.19,135400.0,"상승  4,000",132100.0,135600.0,131800.0,396268.0
028260,삼성물산,2024.06.18,131400.0,상승  700,131300.0,131600.0,130100.0,252542.0
028260,삼성물산,2024.06.17,130700.0,"하락  2,300",132900.0,133900.0,129500.0,429827.0
028260,삼성물산,2024.06.14,133000.0,"하락  1,400",133900.0,136400.0,132300.0,417255.0
028260,삼성물산,2024.06.13,134400.0,"하락  1,100",135700.0,138300.0,134400.0,701286.0
028260,삼성물산,2024.06.12,135500.0,"상승  1,100",134000.0,135900.0,132500.0,250342.0
028260,삼성물산,2024.06.11,134400.0,상승  800,134000.0,134800.0,132700.0,242670.0
028260,삼성물산,2024.06.10,133600.0,"하락  4,000",134100.0,135400.0,133200.0,345378.0
028260,삼성물산,2024.06.07,137600.0,"상승  2,500",134900.0,138200.0,134900.0,289054.0
028260,삼성물산,2024.06.05,135100.0,하락  300,136500.0,137200.0,135100.0,202350.0
028260,삼성물산,2024.06.04,135400.0,"하락  3,300",137000.0,139300.0,135200.0,176420.0
028260,삼성물산,2024.06.03,138700.0,"상승  3,600",136200.0,139800.0,135800.0,203466.0
028260,삼성물산,2024.05.31,135100.0,"하락  1,200",137600.0,138500.0,135100.0,864651.0
028260,삼성물산,2024.05.30,136300.0,"상승  1,500",133200.0,138500.0,133200.0,284183.0
028260,삼성물산,2024.05.29,134800.0,"하락  3,700",138600.0,139400.0,134500.0,374715.0
028260,삼성물산,2024.05.28,138500.0,"하락  2,600",139100.0,141000.0,138100.0,244031.0
028260,삼성물산,2024.05.27,141100.0,"상승  1,700",140500.0,142500.0,138400.0,262546.0
