종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
068270,셀트리온,2024.08.14,192200.0,하락  500,194200.0,194800.0,190800.0,239275.0
068270,셀트리온,2024.08.13,192700.0,"하락  7,300",199000.0,200000.0,191500.0,985594.0
068270,셀트리온,2024.08.12,200000.0,"상승  4,000",199600.0,204000.0,198600.0,955783.0
068270,셀트리온,2024.08.09,196000.0,상승  300,198000.0,201500.0,194600.0,1113699.0
068270,셀트리온,2024.08.08,195700.0,"하락  1,300",197200.0,199400.0,192500.0,1366838.0
068270,셀트리온,2024.08.07,197000.0,"상승  15,000",180400.0,205000.0,180300.0,3628907.0
068270,셀트리온,2024.08.06,182000.0,하락  500,187600.0,191000.0,181600.0,1689013.0
068270,셀트리온,2024.08.05,182500.0,"하락  11,100",188300.0,195300.0,173000.0,1984775.0
068270,셀트리온,2024.08.02,193600.0,"하락  6,400",197500.0,199300.0,192300.0,1034567.0
068270,셀트리온,2024.08.01,200000.0,"하락  4,500",201000.0,207000.0,199800.0,901474.0
068270,셀트리온,2024.07.31,204500.0,"하락  4,500",209500.0,210500.0,200500.0,1022603.0
068270,셀트리온,2024.07.30,209000.0,보합0,207000.0,211000.0,203500.0,1043589.0
068270,셀트리온,2024.07.29,209000.0,"상승  9,000",203000.0,210000.0,202000.0,1307248.0
068270,셀트리온,2024.07.26,200000.0,상승  800,201500.0,204500.0,198100.0,1041632.0
068270,셀트리온,2024.07.25,199200.0,"상승  5,800",194000.0,205000.0,192100.0,2161673.0
068270,셀트리온,2024.07.24,193400.0,"상승  4,200",188300.0,195000.0,186500.0,935691.0
068270,셀트리온,2024.07.23,189200.0,"하락  4,000",192500.0,194400.0,189200.0,688691.0
068270,셀트리온,2024.07.22,193200.0,"상승  5,300",188000.0,194400.0,187700.0,1418434.0
068270,셀트리온,2024.07.19,187900.0,보합0,186000.0,189100.0,185500.0,400415.0
068270,셀트리온,2024.07.18,187900.0,"하락  4,600",192000.0,192200.0,187700.0,642223.0
068270,셀트리온,2024.07.17,192500.0,"상승  3,800",189000.0,193300.0,187300.0,1012724.0
068270,셀트리온,2024.07.16,188700.0,보합0,190000.0,190100.0,184600.0,532360.0
068270,셀트리온,2024.07.15,188700.0,하락  100,191000.0,192000.0,188500.0,535440.0
068270,셀트리온,2024.07.12,188800.0,"상승  3,000",185600.0,191400.0,185500.0,846514.0
068270,셀트리온,2024.07.11,185800.0,"상승  1,100",186100.0,186100.0,183100.0,517980.0
068270,셀트리온,2024.07.10,184700.0,"하락  2,500",187000.0,187200.0,183900.0,481130.0
068270,셀트리온,2024.07.09,187200.0,"상승  3,800",183500.0,187900.0,183500.0,597590.0
068270,셀트리온,2024.07.08,183400.0,"하락  2,400",185600.0,186800.0,183000.0,410697.0
068270,셀트리온,2024.07.05,185800.0,"상승  2,900",183500.0,187500.0,181800.0,723763.0
068270,셀트리온,2024.07.04,182900.0,"상승  1,100",182800.0,184400.0,180900.0,393223.0
068270,셀트리온,2024.07.03,181800.0,"하락  2,700",185000.0,185400.0,180400.0,459161.0
068270,셀트리온,2024.07.02,184500.0,상승  400,184100.0,185700.0,180800.0,738377.0
068270,셀트리온,2024.07.01,184100.0,"상승  9,800",175200.0,184100.0,175200.0,1050615.0
068270,셀트리온,2024.06.28,174300.0,상승  500,174100.0,175400.0,173500.0,331353.0
068270,셀트리온,2024.06.27,173800.0,"하락  3,000",175400.0,176000.0,173800.0,497678.0
068270,셀트리온,2024.06.26,176800.0,"하락  1,600",177700.0,178300.0,176600.0,410497.0
068270,셀트리온,2024.06.25,178400.0,하락  600,180700.0,181000.0,177700.0,363448.0
068270,셀트리온,2024.06.24,179000.0,"상승  1,900",177900.0,180200.0,177700.0,375338.0
068270,셀트리온,2024.06.21,177100.0,"하락  3,000",179700.0,181400.0,177100.0,1533095.0
068270,셀트리온,2024.06.20,180100.0,"하락  3,300",183200.0,183200.0,180100.0,369192.0
068270,셀트리온,2024.06.19,183400.0,"상승  4,300",180900.0,183500.0,180000.0,467752.0
068270,셀트리온,2024.06.18,179100.0,하락  700,179800.0,181200.0,178200.0,456842.0
068270,셀트리온,2024.06.17,179800.0,"하락  3,600",183400.0,183900.0,179700.0,604921.0
068270,셀트리온,2024.06.14,183400.0,상승  800,182700.0,186400.0,179700.0,1006471.0
068270,셀트리온,2024.06.13,182600.0,"하락  5,000",189600.0,191600.0,182600.0,1454028.0
068270,셀트리온,2024.06.12,187600.0,"하락  5,000",194900.0,195000.0,187300.0,919072.0
068270,셀트리온,2024.06.11,192600.0,"상승  3,100",190000.0,195000.0,188700.0,784211.0
068270,셀트리온,2024.06.10,189500.0,"하락  1,600",188500.0,192700.0,186600.0,541848.0
068270,셀트리온,2024.06.07,191100.0,상승  800,191800.0,192600.0,188500.0,494141.0
068270,셀트리온,2024.06.05,190300.0,"상승  2,200",189400.0,193600.0,188200.0,890135.0
068270,셀트리온,2024.06.04,188100.0,"상승  9,100",177900.0,189900.0,177900.0,1291227.0
068270,셀트리온,2024.06.03,179000.0,"상승  2,800",177200.0,180700.0,176800.0,309816.0
068270,셀트리온,2024.05.31,176200.0,"하락  1,100",179700.0,182000.0,176100.0,882885.0
068270,셀트리온,2024.05.30,177300.0,"하락  1,600",177500.0,181400.0,177200.0,357482.0
068270,셀트리온,2024.05.29,178900.0,"하락  2,000",179200.0,179900.0,177100.0,493642.0
068270,셀트리온,2024.05.28,180900.0,"상승  1,300",179600.0,182400.0,178500.0,411965.0
068270,셀트리온,2024.05.27,179600.0,하락  300,180600.0,181200.0,178500.0,401269.0
068270,셀트리온,2024.05.24,179900.0,"하락  3,600",182600.0,183800.0,179600.0,487217.0
068270,셀트리온,2024.05.23,183500.0,"하락  1,300",183800.0,185500.0,183500.0,289295.0
068270,셀트리온,2024.05.22,184800.0,"하락  1,400",186500.0,188000.0,184200.0,310558.0
068270,셀트리온,2024.05.21,186200.0,하락  800,185500.0,187800.0,185000.0,239148.0
068270,셀트리온,2024.05.20,187000.0,"하락  4,500",193300.0,193500.0,184700.0,529601.0
068270,셀트리온,2024.05.17,191500.0,"하락  1,500",190200.0,192400.0,188500.0,1000223.0
068270,셀트리온,2024.05.16,193000.0,"상승  2,100",193800.0,195400.0,192300.0,466199.0
068270,셀트리온,2024.05.14,190900.0,상승  100,189400.0,191700.0,188800.0,277583.0
068270,셀트리온,2024.05.13,190800.0,"하락  2,100",193000.0,193300.0,188300.0,443306.0
068270,셀트리온,2024.05.10,192900.0,"상승  3,200",193300.0,196900.0,192000.0,715282.0
068270,셀트리온,2024.05.09,189700.0,"하락  4,900",194800.0,196000.0,189700.0,803653.0
068270,셀트리온,2024.05.08,194600.0,상승  200,195400.0,196300.0,193500.0,464008.0
068270,셀트리온,2024.05.07,194400.0,"상승  5,400",191000.0,197000.0,191000.0,1067170.0
068270,셀트리온,2024.05.03,189000.0,"상승  1,500",188900.0,189600.0,187200.0,294979.0
068270,셀트리온,2024.05.02,187500.0,"하락  1,500",187900.0,190700.0,187000.0,525670.0
068270,셀트리온,2024.04.30,189000.0,"상승  5,300",183700.0,191200.0,183000.0,1227117.0
068270,셀트리온,2024.04.29,183700.0,"상승  7,100",178500.0,183800.0,178500.0,642499.0
068270,셀트리온,2024.04.26,176600.0,하락  800,177500.0,178800.0,176300.0,221176.0
068270,셀트리온,2024.04.25,177400.0,"하락  2,100",177700.0,179000.0,176100.0,307643.0
068270,셀트리온,2024.04.24,179500.0,하락  200,180200.0,180900.0,179100.0,279156.0
068270,셀트리온,2024.04.23,179700.0,"상승  1,000",178800.0,179700.0,177600.0,300796.0
068270,셀트리온,2024.04.22,178700.0,"상승  5,800",175700.0,178700.0,174700.0,430487.0
068270,셀트리온,2024.04.19,172900.0,"하락  4,200",175000.0,175400.0,171000.0,504100.0
