종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
005930,삼성전자,2024.08.14,77200.0,"상승  1,100",77400.0,77800.0,77000.0,4704278.0
005930,삼성전자,2024.08.13,76100.0,상승  600,76500.0,76600.0,75500.0,10716261.0
005930,삼성전자,2024.08.12,75500.0,상승  800,75200.0,75900.0,74800.0,9839259.0
005930,삼성전자,2024.08.09,74700.0,"상승  1,300",75700.0,75800.0,74200.0,16388222.0
005930,삼성전자,2024.08.08,73400.0,"하락  1,300",73200.0,73900.0,72500.0,28414729.0
005930,삼성전자,2024.08.07,74700.0,"상승  2,200",73000.0,76000.0,72800.0,32710428.0
005930,삼성전자,2024.08.06,72500.0,"상승  1,100",74900.0,75300.0,72300.0,47295226.0
005930,삼성전자,2024.08.05,71400.0,"하락  8,200",76700.0,76900.0,70200.0,54608790.0
005930,삼성전자,2024.08.02,79600.0,"하락  3,500",81000.0,81400.0,79500.0,25800275.0
005930,삼성전자,2024.08.01,83100.0,하락  800,86000.0,86100.0,83100.0,20900338.0
005930,삼성전자,2024.07.31,83900.0,"상승  2,900",81200.0,83900.0,80900.0,20744323.0
005930,삼성전자,2024.07.30,81000.0,하락  200,80400.0,81000.0,80000.0,13169636.0
005930,삼성전자,2024.07.29,81200.0,상승  300,81600.0,82000.0,81100.0,12797136.0
005930,삼성전자,2024.07.26,80900.0,상승  500,80700.0,81300.0,80400.0,14508334.0
005930,삼성전자,2024.07.25,80400.0,"하락  1,600",80400.0,81000.0,80100.0,20323811.0
005930,삼성전자,2024.07.24,82000.0,"하락  1,900",82900.0,83300.0,81900.0,16939083.0
005930,삼성전자,2024.07.23,83900.0,상승  900,84200.0,84700.0,83400.0,15766389.0
005930,삼성전자,2024.07.22,83000.0,"하락  1,400",84400.0,84900.0,82600.0,18987560.0
005930,삼성전자,2024.07.19,84400.0,"하락  2,500",85600.0,86100.0,84100.0,18569122.0
005930,삼성전자,2024.07.18,86900.0,상승  200,83800.0,86900.0,83800.0,24721790.0
005930,삼성전자,2024.07.17,86700.0,"하락  1,000",87100.0,88000.0,86400.0,18186490.0
005930,삼성전자,2024.07.16,87700.0,"상승  1,000",86900.0,88000.0,86700.0,16166688.0
005930,삼성전자,2024.07.15,86700.0,"상승  2,300",84700.0,87300.0,84100.0,25193080.0
005930,삼성전자,2024.07.12,84400.0,"하락  3,200",85900.0,86100.0,84100.0,26344386.0
005930,삼성전자,2024.07.11,87600.0,하락  200,88500.0,88800.0,86700.0,24677608.0
005930,삼성전자,2024.07.10,87800.0,보합0,87600.0,88000.0,87100.0,17813847.0
005930,삼성전자,2024.07.09,87800.0,상승  400,87800.0,88200.0,86900.0,21336201.0
005930,삼성전자,2024.07.08,87400.0,상승  300,87900.0,88600.0,86900.0,24035809.0
005930,삼성전자,2024.07.05,87100.0,"상승  2,500",85600.0,87100.0,85200.0,45791193.0
005930,삼성전자,2024.07.04,84600.0,"상승  2,800",82900.0,84700.0,82400.0,43857229.0
005930,삼성전자,2024.07.03,81800.0,보합0,82300.0,82300.0,81000.0,11440328.0
005930,삼성전자,2024.07.02,81800.0,보합0,82500.0,82600.0,81500.0,14471904.0
005930,삼성전자,2024.07.01,81800.0,상승  300,81500.0,82100.0,81300.0,11317202.0
005930,삼성전자,2024.06.28,81500.0,하락  100,81900.0,81900.0,80800.0,9455929.0
005930,삼성전자,2024.06.27,81600.0,상승  300,81300.0,81600.0,80500.0,11739720.0
005930,삼성전자,2024.06.26,81300.0,상승  500,80100.0,81400.0,79900.0,17783242.0
005930,삼성전자,2024.06.25,80800.0,상승  200,80600.0,81800.0,80100.0,19088458.0
005930,삼성전자,2024.06.24,80600.0,상승  600,79700.0,80900.0,79500.0,15454227.0
005930,삼성전자,2024.06.21,80000.0,"하락  1,600",80700.0,80800.0,80000.0,17907523.0
005930,삼성전자,2024.06.20,81600.0,상승  400,81500.0,82200.0,81200.0,20288913.0
005930,삼성전자,2024.06.19,81200.0,"상승  1,400",81100.0,82500.0,80500.0,24168863.0
005930,삼성전자,2024.06.18,79800.0,"상승  1,700",78700.0,80200.0,78600.0,18207598.0
005930,삼성전자,2024.06.17,78100.0,"하락  1,500",79200.0,79500.0,78000.0,16123051.0
005930,삼성전자,2024.06.14,79600.0,"상승  1,000",79700.0,80500.0,79000.0,22926612.0
005930,삼성전자,2024.06.13,78600.0,"상승  2,100",78400.0,79000.0,77800.0,33763804.0
005930,삼성전자,2024.06.12,76500.0,"상승  1,300",75300.0,77100.0,75200.0,19246725.0
005930,삼성전자,2024.06.11,75200.0,하락  500,75900.0,76000.0,75100.0,16971175.0
005930,삼성전자,2024.06.10,75700.0,"하락  1,600",76100.0,76600.0,75600.0,14598755.0
005930,삼성전자,2024.06.07,77300.0,하락  100,78400.0,78600.0,77100.0,21189349.0
005930,삼성전자,2024.06.05,77400.0,"상승  2,100",78000.0,78000.0,76800.0,23177968.0
005930,삼성전자,2024.06.04,75300.0,하락  400,74900.0,76100.0,74900.0,14098053.0
005930,삼성전자,2024.06.03,75700.0,"상승  2,200",74400.0,76400.0,74200.0,15706268.0
005930,삼성전자,2024.05.31,73500.0,보합0,74500.0,74700.0,73500.0,26198776.0
005930,삼성전자,2024.05.30,73500.0,"하락  1,700",74800.0,75200.0,73500.0,28551273.0
005930,삼성전자,2024.05.29,75200.0,"하락  2,400",77700.0,78200.0,75200.0,30244875.0
005930,삼성전자,2024.05.28,77600.0,상승  400,76500.0,78000.0,76200.0,18539072.0
005930,삼성전자,2024.05.27,77200.0,"상승  1,300",75300.0,78200.0,74000.0,43825202.0
005930,삼성전자,2024.05.24,75900.0,"하락  2,400",76800.0,77000.0,75700.0,27891278.0
005930,삼성전자,2024.05.23,78300.0,상승  600,77700.0,79100.0,77100.0,18728087.0
005930,삼성전자,2024.05.22,77700.0,하락  700,78100.0,78700.0,77300.0,19521506.0
005930,삼성전자,2024.05.21,78400.0,하락  500,78500.0,79000.0,78200.0,13690583.0
005930,삼성전자,2024.05.20,78900.0,"상승  1,500",78100.0,79100.0,77900.0,19456783.0
005930,삼성전자,2024.05.17,77400.0,하락  800,78600.0,78800.0,77200.0,15918201.0
005930,삼성전자,2024.05.16,78200.0,하락  100,80200.0,80300.0,78100.0,20989778.0
005930,삼성전자,2024.05.14,78300.0,하락  100,78600.0,78800.0,77900.0,11763992.0
005930,삼성전자,2024.05.13,78400.0,하락  800,79400.0,79900.0,77600.0,18652344.0
005930,삼성전자,2024.05.10,79200.0,하락  500,80400.0,81100.0,78900.0,16976124.0
005930,삼성전자,2024.05.09,79700.0,"하락  1,600",81100.0,81500.0,79700.0,18759935.0
005930,삼성전자,2024.05.08,81300.0,보합0,80800.0,81400.0,80500.0,13089576.0
005930,삼성전자,2024.05.07,81300.0,"상승  3,700",79600.0,81300.0,79400.0,26238868.0
005930,삼성전자,2024.05.03,77600.0,하락  400,79000.0,79000.0,77500.0,13151889.0
005930,삼성전자,2024.05.02,78000.0,상승  500,77600.0,78600.0,77300.0,18900640.0
005930,삼성전자,2024.04.30,77500.0,상승  800,77000.0,78500.0,76600.0,19007007.0
005930,삼성전자,2024.04.29,76700.0,보합0,77400.0,77600.0,76200.0,14664474.0
005930,삼성전자,2024.04.26,76700.0,상승  400,77800.0,77900.0,76500.0,12755629.0
005930,삼성전자,2024.04.25,76300.0,"하락  2,300",77300.0,77500.0,76300.0,15549134.0
005930,삼성전자,2024.04.24,78600.0,"상승  3,100",77500.0,78800.0,77200.0,22166150.0
005930,삼성전자,2024.04.23,75500.0,하락  600,76400.0,76800.0,75500.0,18717699.0
005930,삼성전자,2024.04.22,76100.0,"하락  1,500",77400.0,77500.0,75100.0,30469477.0
005930,삼성전자,2024.04.19,77600.0,"하락  2,000",78300.0,78700.0,76300.0,31317563.0
005930,삼성전자,2024.04.18,79600.0,상승  700,78800.0,80100.0,78300.0,21370190.0
005930,삼성전자,2024.04.17,78900.0,"하락  1,100",80700.0,80800.0,78900.0,22611631.0
005930,삼성전자,2024.04.16,80000.0,"하락  2,200",81200.0,81300.0,79400.0,31949845.0
