종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
035420,NAVER,2024.08.14,156300.0,하락  100,157300.0,158000.0,155700.0,290767.0
035420,NAVER,2024.08.13,156400.0,"하락  3,900",159800.0,160300.0,156100.0,1035007.0
035420,NAVER,2024.08.12,160300.0,"하락  3,400",164600.0,164700.0,159400.0,811411.0
035420,NAVER,2024.08.09,163700.0,"상승  1,000",170000.0,170000.0,163100.0,1236721.0
035420,NAVER,2024.08.08,162700.0,보합0,160100.0,163500.0,158900.0,724039.0
035420,NAVER,2024.08.07,162700.0,"상승  4,300",156100.0,163500.0,156000.0,778054.0
035420,NAVER,2024.08.06,158400.0,"상승  2,300",160000.0,163300.0,156600.0,1115733.0
035420,NAVER,2024.08.05,156100.0,"하락  15,300",169000.0,169600.0,151100.0,1447269.0
035420,NAVER,2024.08.02,171400.0,"하락  3,600",172000.0,172500.0,170500.0,674484.0
035420,NAVER,2024.08.01,175000.0,"상승  1,000",176500.0,177000.0,174500.0,481980.0
035420,NAVER,2024.07.31,174000.0,상승  700,173900.0,175100.0,171500.0,425047.0
035420,NAVER,2024.07.30,173300.0,"하락  1,700",174500.0,176600.0,172600.0,402895.0
035420,NAVER,2024.07.29,175000.0,상승  200,175300.0,176200.0,173600.0,429619.0
035420,NAVER,2024.07.26,174800.0,"하락  3,200",178400.0,179000.0,174500.0,880999.0
035420,NAVER,2024.07.25,178000.0,"상승  6,300",170000.0,179200.0,169500.0,1473198.0
035420,NAVER,2024.07.24,171700.0,"상승  1,100",169000.0,172500.0,167000.0,411210.0
035420,NAVER,2024.07.23,170600.0,"하락  2,100",174000.0,177000.0,170600.0,599169.0
035420,NAVER,2024.07.22,172700.0,상승  500,172000.0,173900.0,170700.0,464293.0
035420,NAVER,2024.07.19,172200.0,"하락  2,700",173700.0,174700.0,169800.0,616972.0
035420,NAVER,2024.07.18,174900.0,"상승  1,500",173300.0,175500.0,171300.0,523719.0
035420,NAVER,2024.07.17,173400.0,"상승  1,800",172000.0,174500.0,171600.0,560011.0
035420,NAVER,2024.07.16,171600.0,"하락  4,700",175600.0,176200.0,171100.0,812128.0
035420,NAVER,2024.07.15,176300.0,"상승  1,500",178200.0,180500.0,176000.0,925722.0
035420,NAVER,2024.07.12,174800.0,"하락  1,300",176100.0,181600.0,174000.0,1393405.0
