종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
005380,현대차,2024.08.14,243500.0,상승  500,245500.0,248000.0,242500.0,155488.0
005380,현대차,2024.08.13,243000.0,하락  500,242000.0,245500.0,240000.0,358474.0
005380,현대차,2024.08.12,243500.0,상승  500,246000.0,249000.0,242000.0,469844.0
005380,현대차,2024.08.09,243000.0,"상승  6,500",240500.0,248000.0,240000.0,606967.0
005380,현대차,2024.08.08,236500.0,상승  500,231500.0,240000.0,228500.0,698685.0
005380,현대차,2024.08.07,236000.0,"상승  1,000",233000.0,241000.0,231500.0,756779.0
005380,현대차,2024.08.06,235000.0,"상승  11,000",233500.0,241500.0,228000.0,1250180.0
005380,현대차,2024.08.05,224000.0,"하락  20,000",236000.0,239500.0,216500.0,1465965.0
005380,현대차,2024.08.02,244000.0,"하락  9,500",242500.0,248000.0,242000.0,889521.0
005380,현대차,2024.08.01,253500.0,"상승  4,500",251000.0,258500.0,251000.0,734315.0
005380,현대차,2024.07.31,249000.0,"하락  1,000",250000.0,253500.0,247500.0,594919.0
005380,현대차,2024.07.30,250000.0,"하락  5,500",253000.0,258000.0,249500.0,594899.0
005380,현대차,2024.07.29,255500.0,"상승  12,000",244000.0,260000.0,243000.0,1302271.0
005380,현대차,2024.07.26,243500.0,"하락  8,000",248500.0,250500.0,232000.0,2662741.0
005380,현대차,2024.07.25,251500.0,"하락  7,000",253000.0,255000.0,247500.0,832753.0
005380,현대차,2024.07.24,258500.0,"하락  5,000",259500.0,263500.0,257500.0,608412.0
005380,현대차,2024.07.23,263500.0,"상승  8,500",258000.0,264500.0,257500.0,803042.0
005380,현대차,2024.07.22,255000.0,"하락  3,500",259000.0,261500.0,251000.0,769457.0
005380,현대차,2024.07.19,258500.0,"하락  2,000",258500.0,259500.0,254000.0,737904.0
005380,현대차,2024.07.18,260500.0,"하락  8,000",267000.0,267500.0,256500.0,1083373.0
005380,현대차,2024.07.17,268500.0,"하락  6,000",275500.0,275500.0,268000.0,512968.0
005380,현대차,2024.07.16,274500.0,"상승  6,000",270500.0,276000.0,270000.0,552065.0
005380,현대차,2024.07.15,268500.0,"하락  3,000",273000.0,273500.0,267500.0,541442.0
005380,현대차,2024.07.12,271500.0,"하락  7,000",277500.0,278500.0,268000.0,666813.0
005380,현대차,2024.07.11,278500.0,"상승  4,000",277000.0,278500.0,274500.0,653458.0
005380,현대차,2024.07.10,274500.0,보합0,275000.0,277500.0,272500.0,672155.0
005380,현대차,2024.07.09,274500.0,"하락  8,500",284000.0,285500.0,272500.0,1135540.0
005380,현대차,2024.07.08,283000.0,"상승  2,000",282000.0,289500.0,281000.0,603805.0
