종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
005490,POSCO,2022.03.07,285500.0,6000.0,286500.0,289500.0,285000.0,244422.0
005490,POSCO,2022.03.04,291500.0,1000.0,291000.0,293500.0,288000.0,218986.0
005490,POSCO,2022.03.03,290500.0,7000.0,287000.0,294500.0,284000.0,361119.0
005490,POSCO,2022.03.02,283500.0,1500.0,284500.0,287000.0,281000.0,332940.0
005490,POSCO,2022.02.28,285000.0,9500.0,275000.0,285000.0,273000.0,368713.0
005490,POSCO,2022.02.25,275500.0,2500.0,278000.0,278500.0,273000.0,273489.0
005490,POSCO,2022.02.24,278000.0,1500.0,273000.0,279000.0,272500.0,332271.0
005490,POSCO,2022.02.23,276500.0,2000.0,279000.0,280500.0,274000.0,275697.0
005490,POSCO,2022.02.22,278500.0,2500.0,276000.0,278500.0,273500.0,238780.0
005490,POSCO,2022.02.21,281000.0,500.0,275500.0,281500.0,275000.0,189587.0
005490,POSCO,2022.02.18,281500.0,1500.0,278000.0,281500.0,274500.0,253732.0
005490,POSCO,2022.02.17,283000.0,2500.0,282500.0,286000.0,278000.0,266814.0
005490,POSCO,2022.02.16,280500.0,0.0,283000.0,283500.0,278000.0,240682.0
005490,POSCO,2022.02.15,280500.0,3500.0,285500.0,287000.0,277500.0,420548.0
005490,POSCO,2022.02.14,284000.0,6000.0,287500.0,290000.0,283000.0,259367.0
005490,POSCO,2022.02.11,290000.0,10000.0,281000.0,292000.0,280500.0,542251.0
005490,POSCO,2022.02.10,280000.0,2000.0,285000.0,286000.0,279000.0,312672.0
005490,POSCO,2022.02.09,282000.0,15000.0,271000.0,283000.0,270000.0,532576.0
005490,POSCO,2022.02.08,267000.0,1500.0,270000.0,272500.0,265000.0,352795.0
005490,POSCO,2022.02.07,268500.0,0.0,268000.0,269500.0,261000.0,282832.0
005490,POSCO,2022.02.04,268500.0,500.0,268000.0,270000.0,263500.0,247870.0
005490,POSCO,2022.02.03,268000.0,3000.0,274500.0,275500.0,267000.0,360416.0
005490,POSCO,2022.01.28,265000.0,7500.0,260000.0,267000.0,256500.0,333753.0
005490,POSCO,2022.01.27,257500.0,12000.0,263500.0,269000.0,256000.0,463038.0
005490,POSCO,2022.01.26,269500.0,3000.0,267500.0,272000.0,266500.0,283576.0
005490,POSCO,2022.01.25,266500.0,8000.0,273000.0,273000.0,265500.0,448495.0
005490,POSCO,2022.01.24,274500.0,7500.0,280000.0,282500.0,273000.0,319122.0
005490,POSCO,2022.01.21,282000.0,4000.0,282500.0,283000.0,278000.0,324796.0
005490,POSCO,2022.01.20,286000.0,1500.0,285500.0,294000.0,285000.0,383480.0
005490,POSCO,2022.01.19,284500.0,1500.0,280500.0,289500.0,279500.0,308227.0
005490,POSCO,2022.01.18,286000.0,6500.0,294500.0,294500.0,284000.0,325795.0
005490,POSCO,2022.01.17,292500.0,6500.0,299000.0,299000.0,290500.0,255851.0
005490,POSCO,2022.01.14,299000.0,7500.0,303500.0,306000.0,298000.0,309975.0
005490,POSCO,2022.01.13,306500.0,1000.0,310500.0,316000.0,305500.0,526231.0
005490,POSCO,2022.01.12,305500.0,5500.0,300500.0,306500.0,299500.0,333786.0
005490,POSCO,2022.01.11,300000.0,4000.0,300500.0,304000.0,296000.0,390725.0
005490,POSCO,2022.01.10,304000.0,1000.0,304000.0,308500.0,301000.0,303091.0
005490,POSCO,2022.01.07,305000.0,500.0,301500.0,306500.0,298000.0,518413.0
005490,POSCO,2022.01.06,304500.0,9000.0,297500.0,310000.0,293000.0,1038400.0
005490,POSCO,2022.01.05,295500.0,9000.0,288500.0,298500.0,286500.0,867085.0
005490,POSCO,2022.01.04,286500.0,6500.0,279500.0,288000.0,278500.0,347412.0
005490,POSCO,2022.01.03,280000.0,5500.0,277000.0,284000.0,276500.0,264270.0
005490,POSCO,2021.12.30,274500.0,4500.0,278000.0,280000.0,274500.0,219848.0
005490,POSCO,2021.12.29,279000.0,4500.0,278000.0,281500.0,273000.0,329075.0
005490,POSCO,2021.12.28,283500.0,2000.0,282500.0,283500.0,280500.0,337286.0
005490,POSCO,2021.12.27,281500.0,2500.0,284500.0,284500.0,281000.0,160202.0
005490,POSCO,2021.12.24,284000.0,500.0,283500.0,285000.0,282500.0,167055.0
005490,POSCO,2021.12.23,283500.0,1500.0,283500.0,285500.0,282000.0,159175.0
005490,POSCO,2021.12.22,282000.0,1500.0,281000.0,286000.0,281000.0,228349.0
005490,POSCO,2021.12.21,280500.0,0.0,282000.0,283000.0,279000.0,178706.0
005490,POSCO,2021.12.20,280500.0,11500.0,288000.0,288000.0,280000.0,378947.0
005490,POSCO,2021.12.17,292000.0,8500.0,281000.0,292500.0,281000.0,499153.0
005490,POSCO,2021.12.16,283500.0,1500.0,284000.0,285500.0,279000.0,424524.0
005490,POSCO,2021.12.15,282000.0,6500.0,286500.0,287500.0,281500.0,348499.0
005490,POSCO,2021.12.14,288500.0,1500.0,285500.0,288500.0,281000.0,289748.0
005490,POSCO,2021.12.13,287000.0,5500.0,281000.0,291000.0,280000.0,535999.0
005490,POSCO,2021.12.10,281500.0,13500.0,288500.0,288500.0,280500.0,1049824.0
005490,POSCO,2021.12.09,295000.0,5000.0,287000.0,295000.0,284000.0,696363.0
005490,POSCO,2021.12.08,290000.0,1500.0,290000.0,295000.0,287500.0,403743.0
005490,POSCO,2021.12.07,288500.0,1500.0,291500.0,293500.0,285000.0,398800.0
005490,POSCO,2021.12.06,287000.0,3000.0,284000.0,292000.0,278000.0,617298.0
005490,POSCO,2021.12.03,284000.0,2500.0,282000.0,288000.0,280000.0,417560.0
005490,POSCO,2021.12.02,281500.0,4500.0,276500.0,283000.0,270000.0,558575.0
005490,POSCO,2021.12.01,277000.0,16000.0,266500.0,284500.0,263000.0,1158036.0
005490,POSCO,2021.11.30,261000.0,3500.0,267000.0,270000.0,260000.0,603733.0
005490,POSCO,2021.11.29,264500.0,7500.0,266500.0,268000.0,262000.0,526535.0
005490,POSCO,2021.11.26,272000.0,5000.0,277500.0,278000.0,271000.0,251387.0
005490,POSCO,2021.11.25,277000.0,3500.0,279500.0,280000.0,274500.0,226729.0
005490,POSCO,2021.11.24,280500.0,6000.0,286500.0,287000.0,278500.0,336968.0
005490,POSCO,2021.11.23,286500.0,5500.0,283500.0,292000.0,283000.0,389317.0
005490,POSCO,2021.11.22,281000.0,3000.0,277000.0,284500.0,275500.0,255604.0
005490,POSCO,2021.11.19,278000.0,4000.0,274500.0,281000.0,274000.0,285633.0
005490,POSCO,2021.11.18,274000.0,2000.0,276000.0,279000.0,273500.0,270816.0
005490,POSCO,2021.11.17,276000.0,7500.0,284500.0,284500.0,275500.0,407594.0
005490,POSCO,2021.11.16,283500.0,1500.0,283500.0,287500.0,280500.0,219629.0
005490,POSCO,2021.11.15,285000.0,0.0,287500.0,288000.0,284000.0,223366.0
005490,POSCO,2021.11.12,285000.0,10500.0,281000.0,288000.0,280000.0,500205.0
005490,POSCO,2021.11.11,274500.0,500.0,270000.0,278000.0,269000.0,542966.0
005490,POSCO,2021.11.10,274000.0,11000.0,281000.0,283000.0,274000.0,568198.0
005490,POSCO,2021.11.09,285000.0,500.0,285000.0,289000.0,284000.0,299852.0
005490,POSCO,2021.11.08,284500.0,500.0,284500.0,285000.0,276500.0,572332.0
005490,POSCO,2021.11.05,285000.0,12500.0,298000.0,299500.0,282500.0,755034.0
005490,POSCO,2021.11.04,297500.0,3000.0,303000.0,305000.0,296000.0,310022.0
005490,POSCO,2021.11.03,300500.0,2500.0,301000.0,304000.0,298500.0,258117.0
005490,POSCO,2021.11.02,298000.0,1500.0,298000.0,305500.0,297500.0,343252.0
005490,POSCO,2021.11.01,296500.0,500.0,298000.0,300500.0,295500.0,269718.0
005490,POSCO,2021.10.29,296000.0,5000.0,302000.0,303500.0,296000.0,405986.0
005490,POSCO,2021.10.28,301000.0,7000.0,304000.0,308000.0,301000.0,462448.0
005490,POSCO,2021.10.27,308000.0,7000.0,315000.0,315000.0,307000.0,323575.0
005490,POSCO,2021.10.26,315000.0,2000.0,316500.0,318500.0,310000.0,308343.0
005490,POSCO,2021.10.25,313000.0,9500.0,303500.0,313500.0,300500.0,329504.0
005490,POSCO,2021.10.22,303500.0,7500.0,307500.0,308000.0,301000.0,414221.0
005490,POSCO,2021.10.21,311000.0,1500.0,309500.0,315000.0,309500.0,243600.0
005490,POSCO,2021.10.20,309500.0,10500.0,320000.0,321500.0,309500.0,474504.0
005490,POSCO,2021.10.19,320000.0,500.0,320000.0,321000.0,316000.0,261989.0
005490,POSCO,2021.10.18,319500.0,8500.0,327500.0,327500.0,318500.0,379352.0
005490,POSCO,2021.10.15,328000.0,500.0,330000.0,331500.0,327500.0,281368.0
005490,POSCO,2021.10.14,327500.0,2500.0,331000.0,332500.0,323500.0,539634.0
005490,POSCO,2021.10.13,325000.0,3000.0,320000.0,330500.0,315000.0,791246.0
005490,POSCO,2021.10.12,322000.0,2000.0,320500.0,324000.0,313000.0,348183.0
