종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
066570,LG전자,2024.08.14,95300.0,상승  500,96000.0,96500.0,95000.0,110429.0
066570,LG전자,2024.08.13,94800.0,하락  800,95500.0,96100.0,94500.0,346547.0
066570,LG전자,2024.08.12,95600.0,"상승  1,400",94400.0,96200.0,94300.0,297869.0
066570,LG전자,2024.08.09,94200.0,상승  100,96500.0,97000.0,94000.0,457079.0
066570,LG전자,2024.08.08,94100.0,하락  600,93500.0,95300.0,92100.0,746389.0
066570,LG전자,2024.08.07,94700.0,"상승  4,800",90200.0,95700.0,90000.0,941118.0
066570,LG전자,2024.08.06,89900.0,상승  200,91100.0,92900.0,89100.0,1402579.0
066570,LG전자,2024.08.05,89700.0,"하락  9,400",97500.0,97500.0,86500.0,1343825.0
066570,LG전자,2024.08.02,99100.0,"하락  4,600",101800.0,102300.0,98800.0,730066.0
066570,LG전자,2024.08.01,103700.0,하락  300,104400.0,105100.0,103700.0,365094.0
066570,LG전자,2024.07.31,104000.0,상승  800,103600.0,104500.0,102300.0,517504.0
066570,LG전자,2024.07.30,103200.0,"하락  1,600",103800.0,105600.0,102600.0,593505.0
066570,LG전자,2024.07.29,104800.0,"하락  2,300",107600.0,107700.0,104700.0,764725.0
066570,LG전자,2024.07.26,107100.0,"하락  3,100",111000.0,111300.0,106000.0,1259536.0
066570,LG전자,2024.07.25,110200.0,"하락  2,300",110800.0,111400.0,109200.0,895154.0
066570,LG전자,2024.07.24,112500.0,"하락  1,400",113500.0,114500.0,111900.0,610385.0
066570,LG전자,2024.07.23,113900.0,"상승  2,900",111700.0,114600.0,111700.0,986056.0
066570,LG전자,2024.07.22,111000.0,하락  800,112400.0,113000.0,110500.0,497171.0
066570,LG전자,2024.07.19,111800.0,상승  900,110600.0,114400.0,110500.0,907720.0
066570,LG전자,2024.07.18,110900.0,"하락  1,200",110900.0,112700.0,110500.0,675749.0
066570,LG전자,2024.07.17,112100.0,상승  100,112500.0,115400.0,112100.0,1191385.0
066570,LG전자,2024.07.16,112000.0,"상승  2,100",110300.0,112100.0,109100.0,983640.0
066570,LG전자,2024.07.15,109900.0,상승  500,109600.0,110800.0,108900.0,472733.0
066570,LG전자,2024.07.12,109400.0,"하락  1,600",110300.0,110500.0,107800.0,649908.0
066570,LG전자,2024.07.11,111000.0,상승  700,111000.0,111200.0,109800.0,926544.0
066570,LG전자,2024.07.10,110300.0,상승  700,109000.0,110400.0,108300.0,574856.0
066570,LG전자,2024.07.09,109600.0,"상승  1,300",108900.0,109900.0,108300.0,628472.0
066570,LG전자,2024.07.08,108300.0,"하락  2,500",110700.0,111000.0,108200.0,837625.0
066570,LG전자,2024.07.05,110800.0,"상승  2,900",108900.0,112700.0,108300.0,1771133.0
066570,LG전자,2024.07.04,107900.0,상승  700,107900.0,108900.0,105700.0,886576.0
066570,LG전자,2024.07.03,107200.0,보합0,108000.0,108300.0,106000.0,629442.0
066570,LG전자,2024.07.02,107200.0,"하락  2,400",109100.0,109500.0,106100.0,840689.0
066570,LG전자,2024.07.01,109600.0,"하락  1,300",111000.0,114900.0,108900.0,1149549.0
066570,LG전자,2024.06.28,110900.0,"상승  1,700",110100.0,111000.0,108300.0,625642.0
066570,LG전자,2024.06.27,109200.0,"하락  2,200",110700.0,111200.0,108500.0,817680.0
066570,LG전자,2024.06.26,111400.0,상승  300,109800.0,111600.0,108000.0,1016808.0
066570,LG전자,2024.06.25,111100.0,상승  900,111300.0,112000.0,109000.0,914520.0
066570,LG전자,2024.06.24,110200.0,"상승  1,900",108600.0,111700.0,108400.0,1751043.0
066570,LG전자,2024.06.21,108300.0,하락  100,107300.0,108800.0,106700.0,964295.0
066570,LG전자,2024.06.20,108400.0,상승  400,107200.0,109000.0,106700.0,1257874.0
066570,LG전자,2024.06.19,108000.0,"상승  6,200",103500.0,108700.0,103300.0,3453496.0
066570,LG전자,2024.06.18,101800.0,"상승  1,400",100900.0,101900.0,99800.0,843389.0
066570,LG전자,2024.06.17,100400.0,"상승  1,500",99400.0,100900.0,98500.0,953639.0
066570,LG전자,2024.06.14,98900.0,상승  200,98700.0,99300.0,97900.0,725460.0
066570,LG전자,2024.06.13,98700.0,"하락  1,900",101100.0,101100.0,98700.0,1290744.0
066570,LG전자,2024.06.12,100600.0,"상승  2,400",99900.0,101200.0,99000.0,1143396.0
066570,LG전자,2024.06.11,98200.0,"하락  2,400",101200.0,101200.0,98100.0,1238559.0
066570,LG전자,2024.06.10,100600.0,하락  100,100300.0,102300.0,99400.0,973905.0
066570,LG전자,2024.06.07,100700.0,보합0,101100.0,101800.0,99400.0,1269757.0
066570,LG전자,2024.06.05,100700.0,하락  400,101900.0,102200.0,99600.0,963661.0
066570,LG전자,2024.06.04,101100.0,"하락  2,000",103100.0,103600.0,100200.0,1245682.0
066570,LG전자,2024.06.03,103100.0,"하락  1,700",105600.0,107200.0,102000.0,1699404.0
066570,LG전자,2024.05.31,104800.0,"하락  1,500",107500.0,109900.0,104800.0,2070778.0
066570,LG전자,2024.05.30,106300.0,"하락  4,200",109500.0,111100.0,106200.0,1667504.0
066570,LG전자,2024.05.29,110500.0,"상승  1,200",112500.0,113900.0,109000.0,4855132.0
066570,LG전자,2024.05.28,109300.0,"상승  12,900",97300.0,109500.0,97200.0,6852467.0
066570,LG전자,2024.05.27,96400.0,"상승  2,300",95500.0,97400.0,94700.0,463903.0
066570,LG전자,2024.05.24,94100.0,"하락  1,300",94500.0,94800.0,93800.0,297059.0
066570,LG전자,2024.05.23,95400.0,상승  100,96000.0,97300.0,95400.0,317313.0
066570,LG전자,2024.05.22,95300.0,"하락  1,200",96700.0,96900.0,95100.0,385832.0
066570,LG전자,2024.05.21,96500.0,"하락  1,000",97000.0,97800.0,96000.0,343275.0
066570,LG전자,2024.05.20,97500.0,하락  400,98800.0,98900.0,97300.0,318579.0
066570,LG전자,2024.05.17,97900.0,하락  900,99000.0,99100.0,97800.0,297028.0
066570,LG전자,2024.05.16,98800.0,상승  500,99200.0,99800.0,97700.0,657185.0
066570,LG전자,2024.05.14,98300.0,상승  700,97600.0,99400.0,97200.0,630411.0
066570,LG전자,2024.05.13,97600.0,상승  100,97900.0,98000.0,96400.0,546299.0
066570,LG전자,2024.05.10,97500.0,"상승  4,200",94400.0,97800.0,94300.0,1642154.0
066570,LG전자,2024.05.09,93300.0,하락  600,94000.0,94000.0,92600.0,464569.0
066570,LG전자,2024.05.08,93900.0,상승  100,93800.0,94100.0,93500.0,328371.0
066570,LG전자,2024.05.07,93800.0,"상승  1,400",93200.0,93800.0,93000.0,545231.0
066570,LG전자,2024.05.03,92400.0,상승  900,92200.0,92900.0,92100.0,540211.0
066570,LG전자,2024.05.02,91500.0,"하락  1,400",92300.0,92500.0,91300.0,427617.0
066570,LG전자,2024.04.30,92900.0,상승  100,93200.0,93500.0,92000.0,590806.0
066570,LG전자,2024.04.29,92800.0,"상승  2,000",91200.0,92800.0,91200.0,572860.0
066570,LG전자,2024.04.26,90800.0,상승  200,91000.0,91200.0,90500.0,723810.0
066570,LG전자,2024.04.25,90600.0,"하락  1,600",91900.0,92600.0,90500.0,842782.0
066570,LG전자,2024.04.24,92200.0,하락  600,93300.0,93400.0,92200.0,487563.0
066570,LG전자,2024.04.23,92800.0,상승  800,92100.0,92900.0,91800.0,345656.0
066570,LG전자,2024.04.22,92000.0,상승  800,92400.0,92400.0,91200.0,347838.0
066570,LG전자,2024.04.19,91200.0,"하락  1,400",91800.0,92500.0,90300.0,455832.0
066570,LG전자,2024.04.18,92600.0,"상승  1,600",91400.0,93200.0,91100.0,357081.0
066570,LG전자,2024.04.17,91000.0,하락  800,91700.0,92700.0,91000.0,402786.0
066570,LG전자,2024.04.16,91800.0,하락  700,92000.0,92500.0,90600.0,651094.0
066570,LG전자,2024.04.15,92500.0,"하락  1,000",92800.0,93300.0,92400.0,421493.0
066570,LG전자,2024.04.12,93500.0,"하락  2,900",96100.0,96100.0,93400.0,910573.0
066570,LG전자,2024.04.11,96400.0,상승  200,95200.0,96400.0,94200.0,579703.0
066570,LG전자,2024.04.09,96200.0,"상승  1,700",95300.0,97300.0,95100.0,573774.0
066570,LG전자,2024.04.08,94500.0,"하락  1,400",96600.0,96600.0,94200.0,444924.0
066570,LG전자,2024.04.05,95900.0,"상승  1,600",94200.0,97600.0,93900.0,603196.0
066570,LG전자,2024.04.04,94300.0,상승  400,94900.0,95300.0,94000.0,289992.0
066570,LG전자,2024.04.03,93900.0,"하락  2,600",96400.0,96500.0,93900.0,720922.0
066570,LG전자,2024.04.02,96500.0,보합0,96500.0,97400.0,96100.0,489530.0
066570,LG전자,2024.04.01,96500.0,"상승  1,400",95500.0,96700.0,95500.0,315646.0
066570,LG전자,2024.03.29,95100.0,"하락  1,700",97200.0,97400.0,95100.0,632913.0
066570,LG전자,2024.03.28,96800.0,하락  200,97100.0,97400.0,96500.0,467819.0
066570,LG전자,2024.03.27,97000.0,상승  200,96700.0,97500.0,96500.0,394971.0
066570,LG전자,2024.03.26,96800.0,"하락  2,100",99500.0,100700.0,96700.0,1169503.0
066570,LG전자,2024.03.25,98900.0,하락  500,99500.0,100200.0,98600.0,313812.0
066570,LG전자,2024.03.22,99400.0,상승  200,98400.0,100200.0,98200.0,575294.0
066570,LG전자,2024.03.21,99200.0,"상승  3,200",97000.0,99200.0,96300.0,785161.0
