종목코드,종목명,날짜,종가,전일비,시가,고가,저가,거래량
028260,삼성물산,2022.05.16,114500.0,1000.0,116500.0,116500.0,114500.0,27691.0
028260,삼성물산,2022.05.13,115500.0,3500.0,113500.0,116000.0,112500.0,326870.0
028260,삼성물산,2022.05.12,112000.0,500.0,110500.0,114000.0,110500.0,299984.0
028260,삼성물산,2022.05.11,111500.0,500.0,112000.0,112000.0,110500.0,198381.0
028260,삼성물산,2022.05.10,112000.0,1000.0,112000.0,113000.0,110500.0,234326.0
028260,삼성물산,2022.05.09,113000.0,1500.0,114500.0,115500.0,112500.0,174394.0
028260,삼성물산,2022.05.06,114500.0,1500.0,114500.0,116000.0,113500.0,193729.0
028260,삼성물산,2022.05.04,116000.0,500.0,115500.0,117000.0,115000.0,165895.0
028260,삼성물산,2022.05.03,115500.0,2500.0,116000.0,117000.0,115000.0,241018.0
028260,삼성물산,2022.05.02,118000.0,2500.0,114000.0,118500.0,114000.0,337351.0
028260,삼성물산,2022.04.29,115500.0,0.0,114500.0,116000.0,114000.0,300868.0
028260,삼성물산,2022.04.28,115500.0,7500.0,109000.0,115500.0,109000.0,624819.0
028260,삼성물산,2022.04.27,108000.0,500.0,107000.0,108500.0,106500.0,180932.0
028260,삼성물산,2022.04.26,108500.0,500.0,108500.0,109500.0,108500.0,143871.0
028260,삼성물산,2022.04.25,108000.0,2000.0,108500.0,110500.0,108000.0,206736.0
028260,삼성물산,2022.04.22,110000.0,2000.0,110500.0,111000.0,109500.0,168464.0
028260,삼성물산,2022.04.21,112000.0,2000.0,111000.0,112000.0,110500.0,192652.0
028260,삼성물산,2022.04.20,110000.0,500.0,110000.0,111000.0,109000.0,199138.0
028260,삼성물산,2022.04.19,110500.0,500.0,110500.0,111500.0,109500.0,174432.0
028260,삼성물산,2022.04.18,110000.0,1000.0,108500.0,110500.0,108000.0,107368.0
028260,삼성물산,2022.04.15,109000.0,1500.0,109500.0,109500.0,108500.0,179330.0
028260,삼성물산,2022.04.14,110500.0,0.0,110000.0,111000.0,109000.0,348209.0
028260,삼성물산,2022.04.13,110500.0,2000.0,109000.0,110500.0,108000.0,205313.0
028260,삼성물산,2022.04.12,108500.0,1000.0,109000.0,109500.0,108000.0,189293.0
028260,삼성물산,2022.04.11,109500.0,0.0,109500.0,110500.0,108500.0,184617.0
028260,삼성물산,2022.04.08,109500.0,500.0,109000.0,110000.0,108000.0,162026.0
028260,삼성물산,2022.04.07,109000.0,2000.0,110500.0,110500.0,109000.0,294394.0
028260,삼성물산,2022.04.06,111000.0,1500.0,112000.0,112500.0,110500.0,222849.0
028260,삼성물산,2022.04.05,112500.0,500.0,112500.0,113000.0,112000.0,104977.0
028260,삼성물산,2022.04.04,113000.0,500.0,112000.0,113500.0,111000.0,195291.0
028260,삼성물산,2022.04.01,112500.0,1500.0,112500.0,113500.0,111000.0,222897.0
