종목코드,탭코드,종목명,현재가,등락구분,전일비,등락률,순자산가치(NAV),3개월수익률,거래량,거래대금(백만),시가총액(억),유형,브랜드,인버스,레버리지,환헤지H
385550,6,KBSTAR KIS단기종합채권(AA-이상)액티브,100215,2,30,0.03,100204.0,0.1299,1,0,2560,채권,KBSTAR,False,False,False
143850,4,TIGER 미국S&P500선물(H),54970,5,-100,-0.18,,4.1907,1279,70,2542,해외 주식,TIGER,False,False,True
091160,2,KODEX 반도체,37525,2,125,0.33,37619.0,5.0709,50097,1875,2514,국내 업종/테마,KODEX,False,False,False
272560,6,KBSTAR 단기국공채액티브,102295,2,15,0.01,102293.0,0.1174,175422,17945,2505,채권,KBSTAR,False,False,False
295040,1,SOL 200TR,13660,2,70,0.52,13675.0,-3.8217,6023,82,2500,국내 시장지수,SOL,False,False,False
401170,2,KBSTAR iSelect메타버스,12185,2,215,1.8,12191.0,,55958,678,2466,국내 업종/테마,KBSTAR,False,False,False
357870,7,TIGER CD금리투자KIS(합성),50535,2,5,0.01,50526.0,0.2479,71,3,2458,기타,TIGER,False,False,False
108450,2,KINDEX 삼성그룹섹터가중,16545,5,-10,-0.06,16601.0,-4.2234,348,5,2449,국내 업종/테마,KINDEX,False,False,False
379810,4,KODEX 미국나스닥100TR,12670,5,-30,-0.24,,5.4817,110116,1394,2369,해외 주식,KODEX,False,False,False
192090,4,TIGER 차이나CSI300,12265,2,30,0.25,,2.8583,13125,160,2330,해외 주식,TIGER,False,False,False
132030,5,KODEX 골드선물(H),12050,5,-50,-0.41,,-0.4935,12946,155,2302,원자재,KODEX,False,False,True
394660,4,TIGER 글로벌자율주행&전기차SOLACTIVE,11715,5,-45,-0.38,,8.437,50644,593,2296,해외 주식,TIGER,False,False,False
168580,4,KINDEX 중국본토CSI300,32470,2,10,0.03,,2.9006,158,5,2240,해외 주식,KINDEX,False,False,False
148070,6,KOSEF 국고채10년,119800,5,-240,-0.2,119811.0,-1.0062,200,23,2204,채권,KOSEF,False,False,False
379800,4,KODEX 미국S&P500TR,12170,5,-30,-0.25,,5.0818,84612,1029,2166,해외 주식,KODEX,False,False,False
245710,4,KINDEX 베트남VN30(합성),22980,2,170,0.75,,5.6507,7111,162,2137,해외 주식,KINDEX,False,False,False
332930,1,HANARO 200TR,47770,2,245,0.52,47794.0,-3.8443,9,0,2054,국내 시장지수,HANARO,False,False,False
390950,6,HANARO 단기채권액티브,100290,3,0,0.0,100294.0,0.1597,0,0,2050,채권,HANARO,False,False,False
326240,2,KBSTAR IT플러스,22610,2,100,0.44,22665.0,2.997,4520,102,2044,국내 업종/테마,KBSTAR,False,False,False
161510,2,ARIRANG 고배당주,12505,2,50,0.4,12527.0,-1.5805,5568,69,2007,국내 업종/테마,ARIRANG,False,False,False
329750,6,TIGER 미국달러단기채권액티브,10050,5,-20,-0.2,,1.003,6215,62,1950,채권,TIGER,False,False,False
272580,6,TIGER 단기채권액티브,50230,2,5,0.01,50223.0,0.1295,42,2,1866,채권,TIGER,False,False,False
182480,7,TIGER 미국MSCI리츠(합성 H),16140,2,115,0.72,,3.5206,6545,105,1864,기타,TIGER,False,False,True
261220,5,KODEX WTI원유선물(H),11315,2,120,1.07,,7.1291,75556,854,1847,원자재,KODEX,False,False,True
325020,2,KODEX 배당가치,13150,2,40,0.31,13165.0,-2.7088,498,6,1815,국내 업종/테마,KODEX,False,False,False
302450,1,KBSTAR 코스피,30430,2,185,0.61,30435.0,-4.8152,31,0,1735,국내 시장지수,KBSTAR,False,False,False
368590,4,KBSTAR 미국나스닥100,14350,5,-35,-0.24,,5.5005,16208,232,1722,해외 주식,KBSTAR,False,False,False
385560,6,KBSTAR KIS국고채30년Enhanced,100445,5,-520,-0.52,100400.0,-4.8712,34,3,1718,채권,KBSTAR,False,False,False
278240,1,KBSTAR 코스닥150선물레버리지,16950,2,310,1.86,16940.0,0.5741,23303,392,1698,국내 시장지수,KBSTAR,False,True,False
190620,6,KINDEX 단기통안채,100615,2,10,0.01,100608.0,0.1642,84,8,1664,채권,KINDEX,False,False,False
143860,2,TIGER 헬스케어,37470,2,200,0.54,37683.0,-16.8823,1563,58,1596,국내 업종/테마,TIGER,False,False,False
270810,1,KBSTAR 코스닥150,14940,2,85,0.57,15162.0,-0.2016,38,0,1578,국내 시장지수,KBSTAR,False,False,False
372330,4,KODEX 차이나항셍테크,7860,2,20,0.26,,-12.3533,19317,151,1521,해외 주식,KODEX,False,False,False
232080,1,TIGER 코스닥150,15245,2,35,0.23,15476.0,0.2306,6867,104,1515,국내 시장지수,TIGER,False,False,False
091230,2,TIGER 반도체,38535,2,40,0.1,38619.0,5.6249,10071,387,1434,국내 업종/테마,TIGER,False,False,False
114260,6,KODEX 국고채3년,57685,2,20,0.03,57673.0,-0.5262,31,1,1416,채권,KODEX,False,False,False
228800,2,TIGER 여행레저,4940,2,120,2.49,4948.0,-13.7746,271489,1335,1393,국내 업종/테마,TIGER,False,False,False
219480,4,KODEX 미국S&P500선물(H),22655,5,-40,-0.18,,4.3208,4066,92,1359,해외 주식,KODEX,False,False,True
407310,1,HANARO 200 TOP10,10065,2,115,1.16,10053.0,,463,4,1354,국내 시장지수,HANARO,False,False,False
138540,2,TIGER 현대차그룹+펀더멘털,24365,2,230,0.95,24376.0,-9.7758,3447,83,1345,국내 업종/테마,TIGER,False,False,False
150460,2,TIGER 중국소비테마,7945,2,100,1.27,7955.0,-11.356,2217,17,1335,국내 업종/테마,TIGER,False,False,False
395750,2,ARIRANG ESG가치주액티브,9500,2,50,0.53,9519.0,-3.3249,18,0,1268,국내 업종/테마,ARIRANG,False,False,False
367760,2,KBSTAR Fn5G테크,10885,2,110,1.02,10914.0,0.1859,7736,84,1263,국내 업종/테마,KBSTAR,False,False,False
204480,4,TIGER 차이나CSI300레버리지(합성),33565,2,200,0.6,,4.7731,1974,66,1242,해외 주식,TIGER,False,True,False
228810,2,TIGER 미디어컨텐츠,9880,2,225,2.33,9885.0,17.3147,252104,2483,1227,국내 업종/테마,TIGER,False,False,False
252710,3,TIGER 200선물인버스2X,2245,5,-20,-0.88,2240.0,6.338,1101890,2484,1190,국내 파생,TIGER,True,False,False
267770,3,TIGER 200선물레버리지,18175,2,180,1.0,18180.0,-8.5388,43015,776,1181,국내 파생,TIGER,False,True,False
329200,2,TIGER 부동산인프라고배당,5965,2,10,0.17,5972.0,2.5486,16913,100,1172,국내 업종/테마,TIGER,False,False,False
261240,7,KODEX 미국달러선물,10375,5,-15,-0.14,10379.0,0.6295,13490,139,1152,기타,KODEX,False,False,False
273140,6,KODEX 단기변동금리부채권액티브,102850,3,0,0.0,102849.0,0.1265,2,0,1143,채권,KODEX,False,False,False
309230,2,KINDEX 미국WideMoat가치주,17835,5,-60,-0.34,,0.1959,3565,63,1141,국내 업종/테마,KINDEX,False,False,False
322400,2,HANARO e커머스,17980,2,75,0.42,18031.0,-7.348,343,6,1115,국내 업종/테마,HANARO,False,False,False
379780,4,KBSTAR 미국S&P500,12075,5,-35,-0.29,,4.9393,8631,104,1111,해외 주식,KBSTAR,False,False,False
329650,7,KODEX TRF3070,11525,2,10,0.09,11494.0,-0.0435,13964,160,1106,기타,KODEX,False,False,False
130730,6,KOSEF 단기자금,101320,3,0,0.0,101318.0,0.1136,440,44,1097,채권,KOSEF,False,False,False
298770,4,KODEX 한국대만IT프리미어,20565,5,-5,-0.02,,2.4147,747,15,1069,해외 주식,KODEX,False,False,False
139220,2,TIGER 200 건설,3085,2,10,0.33,3093.0,-6.9592,30895,95,1053,국내 업종/테마,TIGER,False,False,False
328370,1,ARIRANG 코스피TR,15220,2,95,0.63,15259.0,-5.0534,3,0,1050,국내 시장지수,ARIRANG,False,False,False
283580,4,KODEX 차이나CSI300,14810,2,5,0.03,,2.8125,666,9,1037,해외 주식,KODEX,False,False,False
363510,6,SOL KIS단기통안채,100525,3,0,0.0,100545.0,0.1145,0,0,1015,채권,SOL,False,False,False
225040,4,TIGER 미국S&P500레버리지(합성 H),37105,5,-90,-0.24,,7.0359,5467,202,1002,해외 주식,TIGER,False,True,True
325010,2,KODEX Fn성장,17795,2,95,0.54,17815.0,-3.437,12,0,979,국내 업종/테마,KODEX,False,False,False
364970,2,TIGER KRX바이오K-뉴딜,8855,2,15,0.17,8864.0,-16.8,138119,1222,978,국내 업종/테마,TIGER,False,False,False
304940,4,KODEX 미국나스닥100선물(H),20790,5,-35,-0.17,,4.6482,7177,149,967,해외 주식,KODEX,False,False,True
144600,5,KODEX 은선물(H),4595,5,-20,-0.43,,-7.7,26228,120,951,원자재,KODEX,False,False,True
117700,2,KODEX 건설,3470,2,10,0.29,3471.0,-9.3054,26494,91,923,국내 업종/테마,KODEX,False,False,False
157490,2,TIGER 소프트웨어,17635,2,120,0.69,17658.0,-0.0856,10528,184,921,국내 업종/테마,TIGER,False,False,False
139280,2,TIGER 경기방어,10795,2,10,0.09,10838.0,-12.8485,224,2,872,국내 업종/테마,TIGER,False,False,False
122260,6,KOSEF 통안채1년,101350,5,-5,0.0,101356.0,0.0542,207,20,872,채권,KOSEF,False,False,False
371470,4,TIGER 차이나바이오테크SOLACTIVE,10765,2,75,0.7,,-8.6325,8716,93,848,해외 주식,TIGER,False,False,False
195930,4,TIGER 유로스탁스50(합성 H),14445,5,-155,-1.06,,1.7421,63560,919,838,해외 주식,TIGER,False,False,True
266160,2,KBSTAR 고배당,12500,2,15,0.12,12550.0,-1.8475,99,1,831,국내 업종/테마,KBSTAR,False,False,False
306520,3,HANARO 200선물인버스,9195,5,-50,-0.54,9200.0,3.5854,2602,23,818,국내 파생,HANARO,True,False,False
136340,6,KBSTAR 중기우량회사채,104380,2,35,0.03,104404.0,-0.7656,10,1,814,채권,KBSTAR,False,False,False
174360,4,KBSTAR 중국본토대형주CSI100,21920,2,110,0.5,,4.2293,591,12,811,해외 주식,KBSTAR,False,False,False
385510,2,KODEX K-신재생에너지액티브,12015,2,55,0.46,12053.0,3.1479,7994,95,811,국내 업종/테마,KODEX,False,False,False
305080,6,TIGER 미국채10년선물,11980,5,-50,-0.42,,-0.2488,7586,91,767,채권,TIGER,False,False,False
245340,4,TIGER 미국다우존스30,21335,5,-85,-0.4,,3.1543,2366,50,751,해외 주식,TIGER,False,False,False
195980,4,ARIRANG 신흥국MSCI(합성 H),11925,2,125,1.06,,-6.3121,2512,29,742,해외 주식,ARIRANG,False,False,True
387270,4,TIGER 글로벌BBIG액티브,12450,3,0,0.0,,2.4269,31828,396,733,해외 주식,TIGER,False,False,False
114460,6,KINDEX 국고채3년,105470,3,0,0.0,105465.0,-0.5498,35,3,728,채권,KINDEX,False,False,False
387280,2,TIGER 퓨처모빌리티액티브,11895,2,90,0.76,11884.0,5.3077,4343,51,723,국내 업종/테마,TIGER,False,False,False
114820,6,TIGER 국채3년,109370,5,-15,-0.01,109392.0,-0.5528,12,1,689,채권,TIGER,False,False,False
302190,6,TIGER 중장기국채,52045,3,0,0.0,51973.0,-0.895,0,0,687,채권,TIGER,False,False,False
391600,4,KINDEX 미국친환경그린테마INDXX,10660,5,-10,-0.09,,5.2787,26436,281,682,해외 주식,KINDEX,False,False,False
376410,2,TIGER 탄소효율그린뉴딜,9750,2,65,0.67,9781.0,-3.4301,795,7,673,국내 업종/테마,TIGER,False,False,False
385720,1,TIMEFOLIO Kstock액티브,10425,2,50,0.48,10448.0,2.368,3537,36,667,국내 시장지수,TIMEFOLIO,False,False,False
385520,2,KODEX K-미래차액티브,11045,2,125,1.14,11061.0,1.1579,4575,50,663,국내 업종/테마,KODEX,False,False,False
123310,3,TIGER 인버스,4425,5,-30,-0.67,4429.0,3.6046,131296,583,650,국내 파생,TIGER,True,False,False
396510,4,TIGER 차이나클린에너지SOLACTIVE,10515,2,35,0.33,,0.4312,5579,58,648,해외 주식,TIGER,False,False,False
277630,1,TIGER 코스피,30765,2,285,0.94,30760.0,-5.2681,239,7,646,국내 시장지수,TIGER,False,False,False
233160,1,TIGER 코스닥150 레버리지,17405,2,240,1.4,17650.0,-0.9236,57179,990,635,국내 시장지수,TIGER,False,True,False
282000,3,KBSTAR 국고채3년선물인버스,100735,2,40,0.04,100710.0,0.7705,1,0,631,국내 파생,KBSTAR,True,False,False
368190,2,HANARO Fn K-뉴딜디지털플러스,12165,2,40,0.33,12196.0,-6.8383,349,4,620,국내 업종/테마,HANARO,False,False,False
245360,4,TIGER 차이나HSCEI,10720,2,60,0.56,,-8.7329,64,0,611,해외 주식,TIGER,False,False,False
365000,2,TIGER KRX인터넷K-뉴딜,11510,2,85,0.74,11518.0,-8.7461,25002,286,604,국내 업종/테마,TIGER,False,False,False
139230,2,TIGER 200 중공업,3215,2,40,1.26,3212.0,-9.4152,149444,479,604,국내 업종/테마,TIGER,False,False,False
363580,2,KODEX 200IT TR,13900,2,45,0.32,13920.0,-0.0722,105,1,598,국내 업종/테마,KODEX,False,False,False
256750,4,KODEX 차이나심천ChiNext(합성),15505,2,15,0.1,,6.5703,2805,43,589,해외 주식,KODEX,False,False,False
315960,2,KBSTAR 대형고배당10TR,16325,2,85,0.52,16353.0,2.1704,6223,101,588,국내 업종/테마,KBSTAR,False,False,False
200250,4,KOSEF 인도Nifty50(합성),18630,2,90,0.49,,-1.0673,3681,68,587,해외 주식,KOSEF,False,False,False
395760,2,ARIRANG ESG성장주액티브,9585,2,60,0.63,9620.0,-2.1572,11,0,585,국내 업종/테마,ARIRANG,False,False,False
354350,4,HANARO 글로벌럭셔리S&P(합성),19810,5,-95,-0.48,,10.5219,2863,56,584,해외 주식,HANARO,False,False,False
388280,2,KBSTAR Fn컨택트대표,9535,2,190,2.03,9563.0,-6.2218,6644,62,580,국내 업종/테마,KBSTAR,False,False,False
130680,5,TIGER 원유선물Enhanced(H),3410,2,40,1.19,,6.3091,113676,387,568,원자재,TIGER,False,False,True
400570,4,KODEX 유럽탄소배출권선물ICE(H),14360,2,680,4.97,,,346190,4965,564,해외 주식,KODEX,False,False,True
099140,4,KODEX 차이나H,18200,2,110,0.61,,-8.9354,321,5,564,해외 주식,KODEX,False,False,False
117680,2,KODEX 철강,8470,2,55,0.65,8469.0,-19.3193,141384,1192,563,국내 업종/테마,KODEX,False,False,False
102970,2,KODEX 증권,8120,2,70,0.87,8143.0,-4.0525,3625,29,556,국내 업종/테마,KODEX,False,False,False
371450,4,TIGER 글로벌클라우드컴퓨팅INDXX,11730,2,105,0.9,,-10.1623,4570,53,549,해외 주식,TIGER,False,False,False
300640,2,KBSTAR 게임테마,21435,2,445,2.12,21481.0,34.25,76125,1632,536,국내 업종/테마,KBSTAR,False,False,False
396500,2,TIGER Fn반도체TOP10,9820,2,45,0.46,9820.0,8.9136,75449,738,520,국내 업종/테마,TIGER,False,False,False
394350,4,KOSEF 릭소글로벌퓨처모빌리티MSCI,12240,2,5,0.04,,9.9281,3845,47,514,해외 주식,KOSEF,False,False,False
356540,6,KINDEX KIS종합채권(AA-이상)액티브,98000,3,0,0.0,97952.0,-0.9601,0,0,491,채권,KINDEX,False,False,False
266360,2,KODEX 미디어&엔터테인먼트,25700,2,430,1.7,25701.0,4.551,1401,35,488,국내 업종/테마,KODEX,False,False,False
304780,1,HANARO 200선물레버리지,26300,2,165,0.63,26371.0,-8.539,10,0,487,국내 시장지수,HANARO,False,True,False
390390,4,KODEX 미국반도체MV,12465,5,-45,-0.36,,16.102,12115,150,486,해외 주식,KODEX,False,False,False
337160,2,KODEX 200ESG,14275,2,55,0.39,14296.0,-3.364,377,5,485,국내 업종/테마,KODEX,False,False,False
363570,6,KODEX 장기종합채권(AA-이상)액티브KAP,95615,3,0,0.0,95580.0,-1.9736,0,0,482,채권,KODEX,False,False,False
266370,2,KODEX IT,21400,2,130,0.61,21396.0,3.7055,2326,49,471,국내 업종/테마,KODEX,False,False,False
375770,2,KODEX 탄소효율그린뉴딜,9780,2,80,0.82,9797.0,-3.5786,590,5,469,국내 업종/테마,KODEX,False,False,False
256440,4,KINDEX 인도네시아MSCI(합성),9190,5,-10,-0.11,,10.7099,1316,12,469,해외 주식,KINDEX,False,False,False
228790,2,TIGER 화장품,2895,2,30,1.05,2901.0,-17.1966,136708,394,460,국내 업종/테마,TIGER,False,False,False
341850,7,TIGER KIS부동산인프라채권TR,5730,5,-20,-0.35,5728.0,2.2949,442,2,458,기타,TIGER,False,False,False
292190,1,KODEX KRX300,18585,2,125,0.68,18654.0,-3.8041,14136,262,446,국내 시장지수,KODEX,False,False,False
269540,4,ARIRANG 미국S&P500(H),19390,5,-55,-0.28,,4.7119,1384,26,427,해외 주식,ARIRANG,False,False,True
203780,4,TIGER 미국나스닥바이오,20535,2,130,0.64,,-12.4437,1598,32,423,해외 주식,TIGER,False,False,False
243880,2,TIGER 200IT레버리지,60165,2,395,0.66,60253.0,-1.8717,285,17,421,국내 업종/테마,TIGER,False,True,False
204450,4,KODEX 차이나H레버리지(H),4360,2,40,0.93,,-18.4136,18973,82,414,해외 주식,KODEX,False,True,True
123320,3,TIGER 레버리지,22945,2,245,1.08,22942.0,-8.4862,19015,434,413,국내 파생,TIGER,False,True,False
336160,6,KBSTAR 금융채액티브,102390,2,15,0.01,102428.0,-0.5731,200,20,410,채권,KBSTAR,False,False,False
404540,2,TIGER KRX기후변화솔루션,10000,2,50,0.5,10032.0,,2708,27,385,국내 업종/테마,TIGER,False,False,False
404260,2,KODEX KRX기후변화솔루션,9950,2,60,0.61,9993.0,,696,6,378,국내 업종/테마,KODEX,False,False,False
276970,4,KODEX 미국S&P고배당커버드콜(합성 H),10345,3,0,0.0,,0.4661,375,3,372,해외 주식,KODEX,False,False,True
304770,1,HANARO 코스닥150,14915,2,20,0.13,15245.0,-0.5343,139,2,370,국내 시장지수,HANARO,False,False,False
381560,2,HANARO Fn전기&수소차,9715,2,75,0.78,9730.0,-11.5191,6487,62,369,국내 업종/테마,HANARO,False,False,False
326230,2,KBSTAR 내수주플러스,9870,2,95,0.97,9879.0,-9.9494,42,0,367,국내 업종/테마,KBSTAR,False,False,False
279530,2,KODEX 고배당,10120,2,60,0.6,10134.0,-0.1985,287,2,354,국내 업종/테마,KODEX,False,False,False
385600,2,네비게이터 친환경자동차밸류체인액티브,11330,2,65,0.58,11372.0,4.3538,582,6,351,국내 업종/테마,네비게이터,False,False,False
219390,4,KBSTAR 미국S&P원유생산기업(합성 H),4585,5,-15,-0.33,,21.372,43703,200,344,해외 주식,KBSTAR,False,False,True
138230,7,KOSEF 미국달러선물,12330,5,-15,-0.12,12333.0,0.7343,577,7,343,기타,KOSEF,False,False,False
225800,3,KOSEF 미국달러선물레버리지,9425,5,-20,-0.21,9426.0,1.1783,38240,359,342,국내 파생,KOSEF,False,True,False
310960,1,TIGER 200TR,21355,2,55,0.26,21400.0,-3.8158,2,0,342,국내 시장지수,TIGER,False,False,False
396520,4,TIGER 차이나반도체FACTSET,9890,2,95,0.97,,4.5357,1462,14,336,해외 주식,TIGER,False,False,False
359210,1,KODEX 코스피TR,13980,2,35,0.25,14030.0,-4.8773,684,9,336,국내 시장지수,KODEX,False,False,False
244580,2,KODEX 바이오,13100,2,255,1.99,13175.0,-17.369,38459,501,335,국내 업종/테마,KODEX,False,False,False
114470,6,KOSEF 국고채3년,111090,3,0,0.0,111092.0,-0.5444,0,0,333,채권,KOSEF,False,False,False
385590,2,네비게이터 ESG액티브,9470,2,30,0.32,9502.0,-3.4272,499,4,331,국내 업종/테마,네비게이터,False,False,False
287180,4,ARIRANG 미국나스닥테크,26505,5,-95,-0.36,,6.4851,1272,33,331,해외 주식,ARIRANG,False,False,False
276650,4,KBSTAR 글로벌4차산업IT(합성 H),25295,2,175,0.7,,1.9273,6140,155,329,해외 주식,KBSTAR,False,False,True
337140,2,KODEX 코스피대형주,14100,2,80,0.57,14150.0,-3.7749,6,0,324,국내 업종/테마,KODEX,False,False,False
169950,4,KODEX 차이나A50,23050,2,50,0.22,,5.7471,414,9,323,해외 주식,KODEX,False,False,False
227540,2,TIGER 200 헬스케어,22720,2,45,0.2,22742.0,-15.6907,2842,64,323,국내 업종/테마,TIGER,False,False,False
211900,2,KODEX 배당성장,15350,2,90,0.59,15374.0,-7.403,811,12,322,국내 업종/테마,KODEX,False,False,False
385710,2,TIMEFOLIO BBIG액티브,11440,2,95,0.84,11491.0,3.2771,5784,65,320,국내 업종/테마,TIMEFOLIO,False,False,False
332620,6,ARIRANG 미국장기우량회사채,104990,2,155,0.15,,1.7914,68,7,320,채권,ARIRANG,False,False,False
252420,3,KBSTAR 200선물인버스2X,2150,5,-25,-1.15,2152.0,6.3569,40016,86,318,국내 파생,KBSTAR,True,False,False
289260,2,TIGER MSCI KOREA ESG리더스,11230,3,0,0.0,11272.0,-3.5638,6,0,307,국내 업종/테마,TIGER,False,False,False
